File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF171ZQY	bam	bam		alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF002EOU, ENCFF002EOW, ENCFF002EOX, ENCFF002EOY, ENCFF002EOZ, ENCFF002EPA, ENCFF002EPB	2316587307	John Stamatoyannopoulos, UW	5e277fb08fd47d7196fed4b9f127a833		https://www.encodeproject.org/files/ENCFF171ZQY/@@download/ENCFF171ZQY.bam	hg19				archived	s3://encode-public/2016/04/29/03ec89fb-0bfc-4360-9c3a-057d6d6fd29e/ENCFF171ZQY.bam				
ENCFF740SCC	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF002EOT, ENCFF549HLL	188112214	ENCODE Processing Pipeline	8a7b0d79308b09497f7e340004d5bfae		https://www.encodeproject.org/files/ENCFF740SCC/@@download/ENCFF740SCC.bam	hg19				archived	s3://encode-public/2016/10/06/77c1be03-32bc-402a-a762-360b333afa3e/ENCFF740SCC.bam				
ENCFF392IYG	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF002EOO, ENCFF002EOP, ENCFF002EOQ, ENCFF002EOR, ENCFF002EOS, ENCFF002EOV, ENCFF549HLL	12992160741	ENCODE Processing Pipeline	043182688245c5af50a435a99df5b43e		https://www.encodeproject.org/files/ENCFF392IYG/@@download/ENCFF392IYG.bam	hg19				archived	s3://encode-public/2016/10/06/780e2865-06f0-4ca8-a9ed-19c4904ea65b/ENCFF392IYG.bam				
ENCFF658FFL	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF002EPA, ENCFF549HLL	49081466	ENCODE Processing Pipeline	ef076ed06ad422ccb2685dbcc5181a6e		https://www.encodeproject.org/files/ENCFF658FFL/@@download/ENCFF658FFL.bam	hg19				archived	s3://encode-public/2016/10/06/9d3c2cc1-032b-486b-88c8-5f50fdec0a13/ENCFF658FFL.bam				
ENCFF961YIO	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF002EOU, ENCFF002EOW, ENCFF002EOX, ENCFF002EOY, ENCFF002EOZ, ENCFF002EPB, ENCFF549HLL	3559629726	ENCODE Processing Pipeline	423bb8bb94c3de898a9e947e17d64335		https://www.encodeproject.org/files/ENCFF961YIO/@@download/ENCFF961YIO.bam	hg19				archived	s3://encode-public/2016/10/06/a0805740-61eb-4d5a-a72d-a1e7acc92416/ENCFF961YIO.bam				
ENCFF740MQZ	bam	bam		alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF392IYG, ENCFF740SCC	11284308620	ENCODE Processing Pipeline	567d9de373077756427ccb00105a0084		https://www.encodeproject.org/files/ENCFF740MQZ/@@download/ENCFF740MQZ.bam	hg19				archived	s3://encode-public/2016/10/07/d800881e-a0e1-47cd-bd0e-b5392d685558/ENCFF740MQZ.bam				
ENCFF918EEO	bam	bam		alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF658FFL, ENCFF961YIO	2905397347	ENCODE Processing Pipeline	3a93d9194b4703d2a6be470bbf38a645		https://www.encodeproject.org/files/ENCFF918EEO/@@download/ENCFF918EEO.bam	hg19				archived	s3://encode-public/2016/10/07/166e3cf4-d143-441f-a290-9ff964d428cb/ENCFF918EEO.bam				
ENCFF405NYV	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF002EOT, ENCFF496RSW	189684825	ENCODE Processing Pipeline	9fa25b43135ccc3f9857441357933d9d		https://www.encodeproject.org/files/ENCFF405NYV/@@download/ENCFF405NYV.bam	GRCh38				released	s3://encode-public/2016/10/13/28784ed1-1ea6-4df3-abf8-69c1d981171a/ENCFF405NYV.bam				
ENCFF982YSV	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF002EOO, ENCFF002EOP, ENCFF002EOQ, ENCFF002EOR, ENCFF002EOS, ENCFF002EOV, ENCFF496RSW	13029775692	ENCODE Processing Pipeline	ca1c930dac23f1771671dcc2444f76bf		https://www.encodeproject.org/files/ENCFF982YSV/@@download/ENCFF982YSV.bam	GRCh38				archived	s3://encode-public/2016/10/13/4a7b3703-388e-4900-b37a-6c252725dd6f/ENCFF982YSV.bam				
ENCFF471JVG	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF002EPA, ENCFF496RSW	49395319	ENCODE Processing Pipeline	75c093f8db71049158a6fc2f2b3c419a		https://www.encodeproject.org/files/ENCFF471JVG/@@download/ENCFF471JVG.bam	GRCh38				released	s3://encode-public/2016/10/13/e2a18782-b0dc-41e4-8d04-f5977f40dada/ENCFF471JVG.bam				
ENCFF512VOS	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF002EOU, ENCFF002EOW, ENCFF002EOX, ENCFF002EOY, ENCFF002EOZ, ENCFF002EPB, ENCFF496RSW	3572810791	ENCODE Processing Pipeline	1009e444f41ecb652f0f1ba105c34d91		https://www.encodeproject.org/files/ENCFF512VOS/@@download/ENCFF512VOS.bam	GRCh38				archived	s3://encode-public/2016/10/13/f6600400-8301-4e90-b3ab-4ec057900b27/ENCFF512VOS.bam				
ENCFF251KOI	bam	bam		alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF405NYV, ENCFF982YSV	11193397265	ENCODE Processing Pipeline	b7b3fff322f5fb604a925bdeada84f6f		https://www.encodeproject.org/files/ENCFF251KOI/@@download/ENCFF251KOI.bam	GRCh38				archived	s3://encode-public/2016/10/13/fe9be629-e494-400c-849f-9deeecf8ec2b/ENCFF251KOI.bam				
ENCFF397OZE	bam	bam		alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF471JVG, ENCFF512VOS	2879784302	ENCODE Processing Pipeline	4562e3a50ee27888baa9e1e69dc282cc		https://www.encodeproject.org/files/ENCFF397OZE/@@download/ENCFF397OZE.bam	GRCh38				archived	s3://encode-public/2016/10/13/86b9e326-8ea0-46c6-a075-cc532ffe733e/ENCFF397OZE.bam				
ENCFF895VAC	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF002EOO, ENCFF002EOP, ENCFF002EOQ, ENCFF002EOR, ENCFF002EOS, ENCFF002EOV, ENCFF496RSW	12137733504	ENCODE Processing Pipeline	a14a928ef78218d77e49d816c14a856a		https://www.encodeproject.org/files/ENCFF895VAC/@@download/ENCFF895VAC.bam	GRCh38				released	s3://encode-public/2017/08/24/7b597388-3e5b-468d-b3e9-a92035834783/ENCFF895VAC.bam				
ENCFF915MOG	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF002EOU, ENCFF002EOW, ENCFF002EOX, ENCFF002EOY, ENCFF002EOZ, ENCFF002EPB, ENCFF496RSW	2933708569	ENCODE Processing Pipeline	e8fe1ed64cfdfc4383baef29c71b4483		https://www.encodeproject.org/files/ENCFF915MOG/@@download/ENCFF915MOG.bam	GRCh38				released	s3://encode-public/2017/08/24/f4a42c3e-b75d-4683-ab93-7a94ada8dbe9/ENCFF915MOG.bam				
ENCFF617PSN	bam	bam		alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF405NYV, ENCFF895VAC	10366776610	ENCODE Processing Pipeline	d398dc6cb2dfe560245457f6f4a4655f		https://www.encodeproject.org/files/ENCFF617PSN/@@download/ENCFF617PSN.bam	GRCh38				released	s3://encode-public/2017/08/24/03866001-7a8e-4cbf-bc72-e964ce52bcb2/ENCFF617PSN.bam				
ENCFF395BOY	bam	bam		alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF471JVG, ENCFF915MOG	2468451587	ENCODE Processing Pipeline	9d818144125a2e3f80c0bdbceaa5531b		https://www.encodeproject.org/files/ENCFF395BOY/@@download/ENCFF395BOY.bam	GRCh38				released	s3://encode-public/2017/08/24/3afd33d0-c931-4d50-a66d-d86a1d791300/ENCFF395BOY.bam				
ENCFF925QYN	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF002EOT, ENCFF549HLL	188109851	ENCODE Processing Pipeline	78692f72394250ea40c1815f88167f6c		https://www.encodeproject.org/files/ENCFF925QYN/@@download/ENCFF925QYN.bam	hg19				released	s3://encode-public/2017/09/08/eef26858-9ec6-405c-8f7e-878ca755793d/ENCFF925QYN.bam				
ENCFF555ZHB	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF002EOU, ENCFF002EOW, ENCFF002EOX, ENCFF002EOY, ENCFF002EOZ, ENCFF002EPB, ENCFF549HLL	2918751441	ENCODE Processing Pipeline	1bd9fc92af776de833d0954cf797dce3		https://www.encodeproject.org/files/ENCFF555ZHB/@@download/ENCFF555ZHB.bam	hg19				released	s3://encode-public/2017/09/08/25e12e46-000b-4ddd-93be-da6fc59d62ef/ENCFF555ZHB.bam				
ENCFF026PXO	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF002EPA, ENCFF549HLL	49081116	ENCODE Processing Pipeline	5139f3d4730ba92b071a164fa65d75b1		https://www.encodeproject.org/files/ENCFF026PXO/@@download/ENCFF026PXO.bam	hg19				released	s3://encode-public/2017/09/08/9a6a98fc-9c61-4015-8e2e-e2a7af073c35/ENCFF026PXO.bam				
ENCFF091RUS	bam	bam		unfiltered alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF002EOO, ENCFF002EOP, ENCFF002EOQ, ENCFF002EOR, ENCFF002EOS, ENCFF002EOV, ENCFF549HLL	12085052537	ENCODE Processing Pipeline	30a8d80138e9c2d4738b6748a37264f1		https://www.encodeproject.org/files/ENCFF091RUS/@@download/ENCFF091RUS.bam	hg19				released	s3://encode-public/2017/09/08/6d22b55a-a4cb-499d-b76f-df674b28035c/ENCFF091RUS.bam				
ENCFF138MRU	bam	bam		alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				2							ENCFF026PXO, ENCFF555ZHB	2488387561	ENCODE Processing Pipeline	24f28738971776740f3c4119bd691c93		https://www.encodeproject.org/files/ENCFF138MRU/@@download/ENCFF138MRU.bam	hg19				released	s3://encode-public/2017/09/08/49539cb4-6adc-4970-ba4f-1192576b5bc8/ENCFF138MRU.bam				
ENCFF447XGT	bam	bam		alignments	ENCSR346IHH	DNase-seq	EFO:0005698	Daoy	cell line	Homo sapiens											DNA						2015-08-18	ENCODE				1							ENCFF091RUS, ENCFF925QYN	10445279690	ENCODE Processing Pipeline	9a07448905f1b25ed0c1f1d11d7c4ddf		https://www.encodeproject.org/files/ENCFF447XGT/@@download/ENCFF447XGT.bam	hg19				released	s3://encode-public/2017/09/08/d670eed4-28a0-47fb-9b8c-1beac1512ffc/ENCFF447XGT.bam				
ENCFF224ZOM	bam	bam		alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF102YVT, ENCFF247QAD, ENCFF317KXT, ENCFF390BDU, ENCFF439SQR, ENCFF659OAE	10244503837	John Stamatoyannopoulos, UW	7dccbb86119d73f240c7058f218bcf8e		https://www.encodeproject.org/files/ENCFF224ZOM/@@download/ENCFF224ZOM.bam	hg19				archived	s3://encode-public/2015/11/13/678f53d0-ea11-4524-bbd5-9f98594a1b50/ENCFF224ZOM.bam				
ENCFF206UIQ	bam	bam		alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				2							ENCFF539QVB, ENCFF573RUX, ENCFF640DYZ, ENCFF678CMG, ENCFF783VDV, ENCFF875XQI	15951915326	John Stamatoyannopoulos, UW	f4c3e21c6bfe0eb7f6d1a8f9428af975		https://www.encodeproject.org/files/ENCFF206UIQ/@@download/ENCFF206UIQ.bam	hg19				archived	s3://encode-public/2015/11/13/ba4241fd-7184-473e-b086-3e1327458d98/ENCFF206UIQ.bam				
ENCFF984FKM	bam	bam		unfiltered alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF102YVT, ENCFF247QAD, ENCFF317KXT, ENCFF390BDU, ENCFF439SQR, ENCFF549HLL, ENCFF659OAE	2502361703	ENCODE Processing Pipeline	94fdffa7f5679757cc6e4a694bec3f99		https://www.encodeproject.org/files/ENCFF984FKM/@@download/ENCFF984FKM.bam	hg19				archived	s3://encode-public/2016/10/06/5eeecfd8-995c-4780-8cce-84c9c23206e8/ENCFF984FKM.bam				
ENCFF635ZYH	bam	bam		unfiltered alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				2							ENCFF539QVB, ENCFF549HLL, ENCFF573RUX, ENCFF640DYZ, ENCFF678CMG, ENCFF783VDV, ENCFF875XQI	21352571367	ENCODE Processing Pipeline	29da95a574813c9b3b87afaed685ac21		https://www.encodeproject.org/files/ENCFF635ZYH/@@download/ENCFF635ZYH.bam	hg19				archived	s3://encode-public/2016/10/06/4d6c1c48-b3c7-4551-a31c-27f687b21c8c/ENCFF635ZYH.bam				
ENCFF254EEM	bam	bam		alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF984FKM	1384249681	ENCODE Processing Pipeline	9c5e68f7d40fb0b33ddf91d8ee8d9050		https://www.encodeproject.org/files/ENCFF254EEM/@@download/ENCFF254EEM.bam	hg19				archived	s3://encode-public/2016/10/07/f1f77f55-6b3a-44d9-975b-746b2bd92449/ENCFF254EEM.bam				
ENCFF553SLA	bam	bam		alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				2							ENCFF635ZYH	15791479079	ENCODE Processing Pipeline	badae3ad0a78dac5094b61a213a6f87e		https://www.encodeproject.org/files/ENCFF553SLA/@@download/ENCFF553SLA.bam	hg19				archived	s3://encode-public/2016/10/07/2bdb79af-8cd0-441a-a59b-4d6ae628fed6/ENCFF553SLA.bam				
ENCFF117DVS	bam	bam		unfiltered alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF102YVT, ENCFF247QAD, ENCFF317KXT, ENCFF390BDU, ENCFF439SQR, ENCFF496RSW, ENCFF659OAE	18391556391	ENCODE Processing Pipeline	872bd2e2d962eb116e6b57e6370b3cf4		https://www.encodeproject.org/files/ENCFF117DVS/@@download/ENCFF117DVS.bam	GRCh38				archived	s3://encode-public/2016/10/17/102ff688-cb7a-485e-af0b-aeca560868c7/ENCFF117DVS.bam				
ENCFF539DHF	bam	bam		unfiltered alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				2							ENCFF496RSW, ENCFF539QVB, ENCFF573RUX, ENCFF640DYZ, ENCFF678CMG, ENCFF783VDV, ENCFF875XQI	21428858363	ENCODE Processing Pipeline	a15acc5b55b20031be827337b98e4bc5		https://www.encodeproject.org/files/ENCFF539DHF/@@download/ENCFF539DHF.bam	GRCh38				archived	s3://encode-public/2016/10/17/6a3e55bf-b76f-49f9-92c7-a974a31efaf7/ENCFF539DHF.bam				
ENCFF173DFL	bam	bam		alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF117DVS	9909454239	ENCODE Processing Pipeline	dfb73fb1b1d2052f1fa1d41fd08a142a		https://www.encodeproject.org/files/ENCFF173DFL/@@download/ENCFF173DFL.bam	GRCh38				archived	s3://encode-public/2016/10/17/5925d3b1-1c2b-4613-af35-ed6805e3fb22/ENCFF173DFL.bam				
ENCFF570HQG	bam	bam		alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				2							ENCFF539DHF	15727589654	ENCODE Processing Pipeline	71adb7142a5884679d7840e3b64435ad		https://www.encodeproject.org/files/ENCFF570HQG/@@download/ENCFF570HQG.bam	GRCh38				archived	s3://encode-public/2016/10/17/898bfa27-26cb-4e96-83a9-4bd7735d7186/ENCFF570HQG.bam				
ENCFF940FRR	bam	bam		unfiltered alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF102YVT, ENCFF247QAD, ENCFF317KXT, ENCFF390BDU, ENCFF439SQR, ENCFF496RSW, ENCFF659OAE	18414865204	ENCODE Processing Pipeline	36d8525078cdeffd41082e0d6949553d		https://www.encodeproject.org/files/ENCFF940FRR/@@download/ENCFF940FRR.bam	GRCh38				released	s3://encode-public/2017/08/24/70da8c1b-b84e-417d-86ba-666ab754fb39/ENCFF940FRR.bam				
ENCFF649DOA	bam	bam		unfiltered alignments	ENCSR593LTJ	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA						2016-05-09	ENCODE				2							ENCFF496RSW, ENCFF539QVB, ENCFF573RUX, ENCFF640DYZ, ENCFF678CMG, ENCFF783VDV, ENCFF875XQI	20902427782	ENCODE Processing Pipeline	4ba3f193e037488b88c4d3bff1a7bc3e		https://www.encodeproject.org/files/ENCFF649DOA/@@download/ENCFF649DOA.bam	GRCh38				released	s3://encode-public/2017/08/24/2a1a9dfc-ea67-4c63-9ca4-890677e95f1f/ENCFF649DOA.bam				
