File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF817QEH	bam	bam		alignments	ENCSR141IUS	DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF277SEJ	7676525264	ENCODE Processing Pipeline	d453ad46268a314ccdc951537873f590		https://www.encodeproject.org/files/ENCFF817QEH/@@download/ENCFF817QEH.bam	hg19				released	s3://encode-public/2017/12/03/05683d69-cd7c-42b7-8faf-3b25b1a0025c/ENCFF817QEH.bam				
ENCFF125LBK	bam	bam		alignments	ENCSR512CWR	DNase-seq	UBERON:0002331	umbilical cord	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1							ENCFF002DWY, ENCFF002DWZ, ENCFF002DXA, ENCFF002DXB, ENCFF002DXC, ENCFF002DXD	14085614061	John Stamatoyannopoulos, UW	00289c6a2545cb3aed4738b26e8bb6a8		https://www.encodeproject.org/files/ENCFF125LBK/@@download/ENCFF125LBK.bam	hg19				archived	s3://encode-public/2016/07/30/95cacadb-6a93-46fc-ad0a-d9392f5d0467/ENCFF125LBK.bam				
ENCFF207PKJ	bam	bam		alignments	ENCSR512CWR	DNase-seq	UBERON:0002331	umbilical cord	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1							ENCFF193ROE	13490210564	ENCODE Processing Pipeline	9de4bef6c265f6d40ebbc4358546aaaf		https://www.encodeproject.org/files/ENCFF207PKJ/@@download/ENCFF207PKJ.bam	hg19				archived	s3://encode-public/2016/10/05/d7147512-ac62-4936-ba3c-548ee569eda0/ENCFF207PKJ.bam				
ENCFF474HAC	bam	bam		alignments	ENCSR954AJK	DNase-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens											DNA						2017-10-02	ENCODE				1							ENCFF544LTF	6615778054	ENCODE Processing Pipeline	4511c249eaeb5e6ee22304875b9d1551		https://www.encodeproject.org/files/ENCFF474HAC/@@download/ENCFF474HAC.bam	hg19				released	s3://encode-public/2017/09/19/1c1fe4f9-c52e-4945-aacf-45f24307ceba/ENCFF474HAC.bam				
ENCFF457XBM	bam	bam		alignments	ENCSR166KPV	DNase-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											DNA						2017-12-13	ENCODE				2							ENCFF066OAF	13990451917	ENCODE Processing Pipeline	58aeda1aa50919d82822d0d6933acca4		https://www.encodeproject.org/files/ENCFF457XBM/@@download/ENCFF457XBM.bam	hg19				released	s3://encode-public/2017/12/05/66fe21a2-a7d2-4cfb-b32b-451b990d9d0a/ENCFF457XBM.bam				
ENCFF598MTS	bam	bam		alignments	ENCSR166KPV	DNase-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF106NQV	8067573013	ENCODE Processing Pipeline	f7cd9f5580564994b4337caf1b83c3c0		https://www.encodeproject.org/files/ENCFF598MTS/@@download/ENCFF598MTS.bam	hg19				released	s3://encode-public/2017/12/05/2d071817-efb8-413e-899a-49fda0d0e73c/ENCFF598MTS.bam				
ENCFF238BRB	bam	bam		alignments	ENCSR864IGD	DNase-seq	UBERON:0004264	lower leg skin	tissue	Homo sapiens											DNA						2017-10-02	ENCODE				1							ENCFF134WHC	7714967847	ENCODE Processing Pipeline	58b70ba41868a3e722790154562bf166		https://www.encodeproject.org/files/ENCFF238BRB/@@download/ENCFF238BRB.bam	hg19				archived	s3://encode-public/2017/09/19/b430822c-9600-43ca-b7dc-9f7c852827b4/ENCFF238BRB.bam				
ENCFF346RZI	bam	bam		alignments	ENCSR552XJI	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF522IDL	6906889246	ENCODE Processing Pipeline	8db362d55bf7c7d13a4a236cfe89cb20		https://www.encodeproject.org/files/ENCFF346RZI/@@download/ENCFF346RZI.bam	hg19				released	s3://encode-public/2017/12/03/0529b612-e0a7-452c-87ae-375d34aa56b6/ENCFF346RZI.bam				
ENCFF628PIG	bam	bam		alignments	ENCSR552XJI	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				2							ENCFF331WNK	8171256935	ENCODE Processing Pipeline	c8c725c190b9369ee3f8f0a1483d1c9e		https://www.encodeproject.org/files/ENCFF628PIG/@@download/ENCFF628PIG.bam	hg19				archived	s3://encode-public/2017/12/03/9313a5fe-ae3e-4e94-9b44-66a89b4d0486/ENCFF628PIG.bam				
ENCFF540ZBW	bam	bam		alignments	ENCSR276ITP	DNase-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF983AAB	3028101049	ENCODE Processing Pipeline	80de4231b469cbb0d8c982c58458cbc4		https://www.encodeproject.org/files/ENCFF540ZBW/@@download/ENCFF540ZBW.bam	hg19				released	s3://encode-public/2019/09/06/6895197a-1cdd-42de-b010-7bf7b4b87b0f/ENCFF540ZBW.bam				
ENCFF286KTV	bam	bam		alignments	ENCSR792ZXA	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF925IRL	8803806238	ENCODE Processing Pipeline	770fd292d6e1f4211ba57f1c423ed688		https://www.encodeproject.org/files/ENCFF286KTV/@@download/ENCFF286KTV.bam	hg19				released	s3://encode-public/2017/12/04/d8a1fcba-4788-4975-a91a-15fdb73b61ef/ENCFF286KTV.bam				
ENCFF885KJH	bam	bam		alignments	ENCSR792ZXA	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				2							ENCFF885XJV	7716341242	ENCODE Processing Pipeline	ecc814f083beac53b32028367256c188		https://www.encodeproject.org/files/ENCFF885KJH/@@download/ENCFF885KJH.bam	hg19				released	s3://encode-public/2017/12/04/120111ba-2b67-42f0-8e43-17e3a996bad4/ENCFF885KJH.bam				
ENCFF038CSS	bam	bam		alignments	ENCSR224FOA	DNase-seq	NTR:0001484	islet precursor cell	in vitro differentiated cells	Homo sapiens											DNA						2018-01-11	ENCODE				1							ENCFF179EVJ	9193246778	ENCODE Processing Pipeline	1d9bd816f6c09b0b1ff435687e8b45ca		https://www.encodeproject.org/files/ENCFF038CSS/@@download/ENCFF038CSS.bam	hg19				archived	s3://encode-public/2017/12/07/852a50f3-898b-4c92-a834-5c72ae445d7f/ENCFF038CSS.bam				
ENCFF896SYQ	bam	bam		alignments	ENCSR224FOA	DNase-seq	NTR:0001484	islet precursor cell	in vitro differentiated cells	Homo sapiens											DNA						2018-01-11	ENCODE				2							ENCFF973TVT	13137306025	ENCODE Processing Pipeline	0d93365bf9ee65edfc2a229a4ded9f6f		https://www.encodeproject.org/files/ENCFF896SYQ/@@download/ENCFF896SYQ.bam	hg19				released	s3://encode-public/2017/12/07/5b417b18-c955-43cc-8f37-864e4e4e12ef/ENCFF896SYQ.bam				
ENCFF377HZB	bam	bam		alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				1							ENCFF132APE, ENCFF137GCU, ENCFF325WIV, ENCFF389EBX, ENCFF406HKI, ENCFF899VDP	15978509220	John Stamatoyannopoulos, UW	d6f0d40ee078aca605da3e8809404152		https://www.encodeproject.org/files/ENCFF377HZB/@@download/ENCFF377HZB.bam	hg19				archived	s3://encode-public/2016/08/10/0401da6a-3f8b-4dc2-9591-f59fb6082dce/ENCFF377HZB.bam				
ENCFF604ACV	bam	bam		alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				2							ENCFF215OEK, ENCFF229OLT, ENCFF250ACS, ENCFF280VUZ, ENCFF489YXE, ENCFF654SGF, ENCFF872MUK, ENCFF968CAT	10179502390	John Stamatoyannopoulos, UW	08453e0c073b1ba7284e6feb4445d071		https://www.encodeproject.org/files/ENCFF604ACV/@@download/ENCFF604ACV.bam	hg19				archived	s3://encode-public/2016/08/10/6dbfff3b-be17-48f6-a69e-e997e68becb7/ENCFF604ACV.bam				
ENCFF295LIA	bam	bam		alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				1							ENCFF198WRN	9448931291	ENCODE Processing Pipeline	4c34de1c41040f19ac7ab47591803a8f		https://www.encodeproject.org/files/ENCFF295LIA/@@download/ENCFF295LIA.bam	hg19				archived	s3://encode-public/2016/10/13/f62e4bf0-fed4-4c73-b721-c40294b5a18f/ENCFF295LIA.bam				
ENCFF247JYZ	bam	bam		alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				2							ENCFF412AGH	8584292016	ENCODE Processing Pipeline	0656843246da525a4db274a737ae675c		https://www.encodeproject.org/files/ENCFF247JYZ/@@download/ENCFF247JYZ.bam	hg19				archived	s3://encode-public/2016/10/13/570bb700-a7f9-4a98-9aef-aabf5b5e41a6/ENCFF247JYZ.bam				
ENCFF352BKQ	bam	bam		alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				1							ENCFF226IOY	16296782437	ENCODE Processing Pipeline	28459e4655b577f171fd62164516a3b1		https://www.encodeproject.org/files/ENCFF352BKQ/@@download/ENCFF352BKQ.bam	hg19				released	s3://encode-public/2017/09/10/59b60cc7-ac2c-4539-9414-a2c4a5356b87/ENCFF352BKQ.bam				
ENCFF813XJE	bam	bam		alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				2							ENCFF248WPX	10417552176	ENCODE Processing Pipeline	e14c59258395686b9f7848a6df698f15		https://www.encodeproject.org/files/ENCFF813XJE/@@download/ENCFF813XJE.bam	hg19				released	s3://encode-public/2017/09/10/172a226e-5bc6-4013-805e-088b46f4ed04/ENCFF813XJE.bam				
ENCFF280FEL	bam	bam		alignments	ENCSR431UEM	DNase-seq	NTR:0000530	left leg bone	tissue	Homo sapiens											DNA						2018-01-29	ENCODE				1							ENCFF400QKA	5171564276	ENCODE Processing Pipeline	b3ee25d000e94aff3b2c4ff42c978073		https://www.encodeproject.org/files/ENCFF280FEL/@@download/ENCFF280FEL.bam	hg19				released	s3://encode-public/2018/01/21/fc990fdd-9490-4e32-9030-e695744d2aac/ENCFF280FEL.bam				
ENCFF720QBL	bam	bam		alignments	ENCSR686ZKE	DNase-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens											DNA						2017-10-02	ENCODE				1							ENCFF608XCT	11611947064	ENCODE Processing Pipeline	7371cb4161106b0156c0f3897c8aed5e		https://www.encodeproject.org/files/ENCFF720QBL/@@download/ENCFF720QBL.bam	hg19				archived	s3://encode-public/2017/09/22/e54a7594-9ad0-48eb-a247-34390e085834/ENCFF720QBL.bam				
ENCFF962ATL	bam	bam		alignments	ENCSR976XOY	DNase-seq	NTR:0000528	left arm bone	tissue	Homo sapiens											DNA						2018-01-29	ENCODE				1							ENCFF653QAW	6143525691	ENCODE Processing Pipeline	e7d2b6c623ce40ef40842b165b5e8195		https://www.encodeproject.org/files/ENCFF962ATL/@@download/ENCFF962ATL.bam	hg19				released	s3://encode-public/2018/01/21/887402d4-d448-4e58-9cad-1f624330014d/ENCFF962ATL.bam				
ENCFF461ZMI	bam	bam		alignments	ENCSR429RHR	DNase-seq	EFO:0001232	RKO	cell line	Homo sapiens											DNA						2016-08-01	ENCODE				1							ENCFF394CAP, ENCFF425SKX, ENCFF504UIW, ENCFF649LHS, ENCFF760YDK, ENCFF784YDQ	7867884313	John Stamatoyannopoulos, UW	1a4ccbcfdeb023a5744e827ffa247a26		https://www.encodeproject.org/files/ENCFF461ZMI/@@download/ENCFF461ZMI.bam	hg19				archived	s3://encode-public/2016/08/01/16c0bc95-9506-4a58-8d0a-c6571cfedf4f/ENCFF461ZMI.bam				
ENCFF956PFP	bam	bam		alignments	ENCSR429RHR	DNase-seq	EFO:0001232	RKO	cell line	Homo sapiens											DNA						2016-08-01	ENCODE				2							ENCFF072DEL, ENCFF080GUK, ENCFF590LKS, ENCFF865EFF, ENCFF935NDW, ENCFF971TXA	8258471288	John Stamatoyannopoulos, UW	1aedb5d3c79ce77ba11866582c62e0dc		https://www.encodeproject.org/files/ENCFF956PFP/@@download/ENCFF956PFP.bam	hg19				archived	s3://encode-public/2016/08/01/6e330598-c1bf-4faf-b8f6-526ddac6d20a/ENCFF956PFP.bam				
ENCFF724SSH	bam	bam		alignments	ENCSR429RHR	DNase-seq	EFO:0001232	RKO	cell line	Homo sapiens											DNA						2016-08-01	ENCODE				1							ENCFF139IOV	7625711246	ENCODE Processing Pipeline	416a3ac8e321827194502b60215df18f		https://www.encodeproject.org/files/ENCFF724SSH/@@download/ENCFF724SSH.bam	hg19				archived	s3://encode-public/2016/10/07/ed459fbb-0728-4ef4-bfd3-733166820933/ENCFF724SSH.bam				
ENCFF779DOK	bam	bam		alignments	ENCSR429RHR	DNase-seq	EFO:0001232	RKO	cell line	Homo sapiens											DNA						2016-08-01	ENCODE				2							ENCFF119CET	8292109952	ENCODE Processing Pipeline	d43171489cf91f3bc494bb84608c4294		https://www.encodeproject.org/files/ENCFF779DOK/@@download/ENCFF779DOK.bam	hg19				archived	s3://encode-public/2016/10/07/fed91621-b4bb-4309-9b43-2f4ec13ca6ea/ENCFF779DOK.bam				
ENCFF449KIC	bam	bam		alignments	ENCSR158YXM	DNase-seq	UBERON:0002107	liver	tissue	Homo sapiens											DNA						2017-11-01	ENCODE				1							ENCFF953YEZ	3707339812	ENCODE Processing Pipeline	d9d48e981c37076e156768cb37ebe803		https://www.encodeproject.org/files/ENCFF449KIC/@@download/ENCFF449KIC.bam	hg19				released	s3://encode-public/2017/09/19/8d547a27-1e80-49ca-baac-59441d5149a3/ENCFF449KIC.bam				
ENCFF056YZX	bam	bam		alignments	ENCSR158YXM	DNase-seq	UBERON:0002107	liver	tissue	Homo sapiens											DNA						2017-11-01	ENCODE				2							ENCFF315MNK	13771461474	ENCODE Processing Pipeline	030b73160cbbe25192a0f2223cf16e04		https://www.encodeproject.org/files/ENCFF056YZX/@@download/ENCFF056YZX.bam	hg19				released	s3://encode-public/2017/09/19/004ad6ca-def0-46fa-98fc-53981b4ac6d5/ENCFF056YZX.bam				
ENCFF873VFX	bam	bam		alignments	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				1							ENCFF305HKL	1878090705	ENCODE Processing Pipeline	3d923415618379a4e5c9caf6ea91573f		https://www.encodeproject.org/files/ENCFF873VFX/@@download/ENCFF873VFX.bam	hg19				archived	s3://encode-public/2016/10/13/18391611-3336-44a6-844c-3b2ab698788f/ENCFF873VFX.bam				
ENCFF397TUG	bam	bam		alignments	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				2							ENCFF938RFT	15297731570	ENCODE Processing Pipeline	66da9e1d333f69d7ca5d20c24ba2178c		https://www.encodeproject.org/files/ENCFF397TUG/@@download/ENCFF397TUG.bam	hg19				archived	s3://encode-public/2016/10/13/d36df37b-b7a8-4c08-80d0-28c1c6b473e9/ENCFF397TUG.bam				
ENCFF056UYZ	bam	bam		alignments	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				1							ENCFF813FUQ	2050612506	ENCODE Processing Pipeline	81e64034ffebe9f3aa4c90301ce7117f		https://www.encodeproject.org/files/ENCFF056UYZ/@@download/ENCFF056UYZ.bam	hg19				released	s3://encode-public/2017/09/10/46f5e799-e8d5-48aa-8954-b5ba67563f74/ENCFF056UYZ.bam				
ENCFF127RJK	bam	bam		alignments	ENCSR095GWE	DNase-seq	UBERON:0000945	stomach	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				2							ENCFF982MNF	16771766872	ENCODE Processing Pipeline	8af25c1264ab2d24acea7429fdb993b5		https://www.encodeproject.org/files/ENCFF127RJK/@@download/ENCFF127RJK.bam	hg19				released	s3://encode-public/2017/09/10/7877e817-8e1e-4e00-b536-40236258671e/ENCFF127RJK.bam				
ENCFF780CAD	bam	bam		alignments	ENCSR501FWC	DNase-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				2							ENCFF116DGX, ENCFF261DWN, ENCFF328PJC, ENCFF382BXT, ENCFF622JSG, ENCFF670XUB, ENCFF796XFP, ENCFF849DKX	7078319035	John Stamatoyannopoulos, UW	b360e8feecea99046fc6faa96bca78bd		https://www.encodeproject.org/files/ENCFF780CAD/@@download/ENCFF780CAD.bam	hg19				archived	s3://encode-public/2015/11/13/e14020e7-adf9-4cc7-9e7b-f43a907ec06c/ENCFF780CAD.bam				
ENCFF439BEM	bam	bam		alignments	ENCSR501FWC	DNase-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				2							ENCFF993TVN	7030927353	ENCODE Processing Pipeline	ebaa288567a10cc1f57d85b60e9d4d6f		https://www.encodeproject.org/files/ENCFF439BEM/@@download/ENCFF439BEM.bam	hg19				archived	s3://encode-public/2016/10/07/dbb96d53-9f80-48ae-a6a3-15a5cdb19bd3/ENCFF439BEM.bam				
ENCFF152KTS	bam	bam		alignments	ENCSR501FWC	DNase-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				2							ENCFF225JGI	7455257368	ENCODE Processing Pipeline	6ab1697e6b843796ec48ce6f3f014bd0		https://www.encodeproject.org/files/ENCFF152KTS/@@download/ENCFF152KTS.bam	hg19				released	s3://encode-public/2017/09/10/9a443636-e376-416c-be30-3bc9481000c1/ENCFF152KTS.bam				
ENCFF519QGD	bam	bam		alignments	ENCSR154OUQ	DNase-seq	UBERON:0010414	omental fat pad	tissue	Homo sapiens											DNA						2017-10-23	ENCODE				1							ENCFF769VGA	9939479661	ENCODE Processing Pipeline	0c01661459989dc5a9413be4c46b91e0		https://www.encodeproject.org/files/ENCFF519QGD/@@download/ENCFF519QGD.bam	hg19				released	s3://encode-public/2017/10/08/7fafe52b-8123-4142-88f4-94945df08309/ENCFF519QGD.bam				
ENCFF880CAD	bam	bam		alignments	ENCSR244ZEJ	DNase-seq	UBERON:0010414	omental fat pad	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF487FNA	9155768997	ENCODE Processing Pipeline	c82d04717009f3d91725c73437aff635		https://www.encodeproject.org/files/ENCFF880CAD/@@download/ENCFF880CAD.bam	hg19				archived	s3://encode-public/2017/12/07/4db80f7a-f3d7-4cee-b25c-9873abd6a635/ENCFF880CAD.bam				
ENCFF612QQL	bam	bam		alignments	ENCSR645INA	DNase-seq	UBERON:0004264	lower leg skin	tissue	Homo sapiens											DNA						2017-10-02	ENCODE				1							ENCFF382LDU	10649613498	ENCODE Processing Pipeline	835b3da76ded8013df1f5bab8f258036		https://www.encodeproject.org/files/ENCFF612QQL/@@download/ENCFF612QQL.bam	hg19				archived	s3://encode-public/2017/09/22/d5a6a817-9462-481f-8e2e-e17298a303bc/ENCFF612QQL.bam				
ENCFF502GYZ	bam	bam		alignments	ENCSR813CKU	DNase-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1							ENCFF002DZB, ENCFF002DZD, ENCFF002DZE, ENCFF002DZF	3050249691	John Stamatoyannopoulos, UW	8a741bcbc8d9ffe6c8c6fea5565e0388		https://www.encodeproject.org/files/ENCFF502GYZ/@@download/ENCFF502GYZ.bam	hg19				archived	s3://encode-public/2016/07/30/94fe3a28-ab52-442f-83d2-86c70f52556b/ENCFF502GYZ.bam				
ENCFF623EOU	bam	bam		alignments	ENCSR813CKU	DNase-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1							ENCFF247JSU	2905963794	ENCODE Processing Pipeline	95765ee31f1c0b1e7f11ef9f46a0d748		https://www.encodeproject.org/files/ENCFF623EOU/@@download/ENCFF623EOU.bam	hg19				archived	s3://encode-public/2016/10/05/9ee02f40-825f-4271-a4d4-ab88f9792a75/ENCFF623EOU.bam				
ENCFF499YOU	bam	bam		alignments	ENCSR813CKU	DNase-seq	UBERON:0001255	urinary bladder	tissue	Homo sapiens											DNA						2015-08-31	ENCODE				1							ENCFF564IHY	3097727542	ENCODE Processing Pipeline	9c48f258a168bee868a15ae09d38c317		https://www.encodeproject.org/files/ENCFF499YOU/@@download/ENCFF499YOU.bam	hg19				released	s3://encode-public/2017/09/06/0193e4b2-6ff2-4174-a32a-103d8b633761/ENCFF499YOU.bam				
ENCFF725BVI	bam	bam		alignments	ENCSR167OVP	DNase-seq	UBERON:0001987	placenta	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF403RAU	7292544394	ENCODE Processing Pipeline	b2a61bd4ede9f368d1ee63f2473c10a5		https://www.encodeproject.org/files/ENCFF725BVI/@@download/ENCFF725BVI.bam	hg19				archived	s3://encode-public/2017/12/05/91089ffb-320e-4057-adb0-84a8dead196f/ENCFF725BVI.bam				
