File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF251ZUH	bam	bam		alignments	ENCSR116WWW	DNase-seq	UBERON:0002108	small intestine	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF823MCZ	2603527880	ENCODE Processing Pipeline	f8200dbea7f5abd8a48ec90d114ab4af		https://www.encodeproject.org/files/ENCFF251ZUH/@@download/ENCFF251ZUH.bam	hg19				archived	s3://encode-public/2016/11/03/9ad13eef-f9cd-423f-b74d-1502ee1f4260/ENCFF251ZUH.bam				
ENCFF703DYP	bam	bam		alignments	ENCSR116WWW	DNase-seq	UBERON:0002108	small intestine	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF835AKN	2577384873	ENCODE Processing Pipeline	92aad5a396f54d1fc0f77d7c7e08ba28		https://www.encodeproject.org/files/ENCFF703DYP/@@download/ENCFF703DYP.bam	hg19				released	s3://encode-public/2017/09/19/e110511b-5142-468a-8063-9414a167750e/ENCFF703DYP.bam				
ENCFF783ZLV	bam	bam		alignments	ENCSR083FBK	DNase-seq	UBERON:0002108	small intestine	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF955BAT	1711650954	ENCODE Processing Pipeline	62fbae82e5e51f0fee1abb90e3919045		https://www.encodeproject.org/files/ENCFF783ZLV/@@download/ENCFF783ZLV.bam	hg19				archived	s3://encode-public/2016/10/28/30495749-965c-43a6-ba1d-daaedff57fdf/ENCFF783ZLV.bam				
ENCFF031UYH	bam	bam		alignments	ENCSR083FBK	DNase-seq	UBERON:0002108	small intestine	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF220MWG	1697217218	ENCODE Processing Pipeline	552d7f309be6687923ff87ae503ea3c1		https://www.encodeproject.org/files/ENCFF031UYH/@@download/ENCFF031UYH.bam	hg19				released	s3://encode-public/2017/09/19/28dc4774-e284-46bc-abab-101e2b2be0d3/ENCFF031UYH.bam				
ENCFF001DJC	bam	bam		alignments	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF001DJT	1214482279	John Stamatoyannopoulos, UW	9bcc137e3965313afc757a61fab47cfe		https://www.encodeproject.org/files/ENCFF001DJC/@@download/ENCFF001DJC.bam	hg19				archived	s3://encode-public/2011/01/11/e3bc9e21-d681-4a4a-a856-630ed5130f02/ENCFF001DJC.bam				
ENCFF001DJH	bam	bam		alignments	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF001DJO	1274121125	John Stamatoyannopoulos, UW	83eba2ebd2f0cb5648a722c4bc13c187		https://www.encodeproject.org/files/ENCFF001DJH/@@download/ENCFF001DJH.bam	hg19				archived	s3://encode-public/2011/01/11/0e1b7c0a-1157-446b-af4b-51ad277d133d/ENCFF001DJH.bam				
ENCFF337AGX	bam	bam		alignments	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF793ARK	1289682758	ENCODE Processing Pipeline	e038c03a32d97a44858e3a3304ad5c39		https://www.encodeproject.org/files/ENCFF337AGX/@@download/ENCFF337AGX.bam	hg19				archived	s3://encode-public/2016/10/14/e549a4af-c732-41dc-8803-52ef1d38ab5c/ENCFF337AGX.bam				
ENCFF439GHJ	bam	bam		alignments	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF934NGJ	1355870724	ENCODE Processing Pipeline	ad9a3b061baa5dea62f53e7aa8c96f5e		https://www.encodeproject.org/files/ENCFF439GHJ/@@download/ENCFF439GHJ.bam	hg19				archived	s3://encode-public/2016/10/15/610fc203-a585-4e8e-bdcc-0f22ba1bbb9e/ENCFF439GHJ.bam				
ENCFF221CAO	bam	bam		alignments	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF680OSV	1282166342	ENCODE Processing Pipeline	a30bcfc49594f6879175a9ea8c748273		https://www.encodeproject.org/files/ENCFF221CAO/@@download/ENCFF221CAO.bam	hg19				released	s3://encode-public/2017/09/05/4f5cd2f6-6ba6-4b57-ac86-b89aa9cbc079/ENCFF221CAO.bam				
ENCFF350PRK	bam	bam		alignments	ENCSR000EOF	DNase-seq	CL:0002304	non-pigmented ciliary epithelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF521CIN	1345872103	ENCODE Processing Pipeline	cf0a005addc73664f37a5c4f6af15123		https://www.encodeproject.org/files/ENCFF350PRK/@@download/ENCFF350PRK.bam	hg19				released	s3://encode-public/2017/09/05/8e36303f-fcd8-4161-8f4a-fa6c51f88bc7/ENCFF350PRK.bam				
ENCFF001DLQ	bam	bam		alignments	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF001DMH	972428119	John Stamatoyannopoulos, UW	9bc036a1e0148e632f6d89ce66b48f01		https://www.encodeproject.org/files/ENCFF001DLQ/@@download/ENCFF001DLQ.bam	hg19				archived	s3://encode-public/2011/01/11/85f22d49-7fa0-4ffe-9614-228efb2bdd51/ENCFF001DLQ.bam				
ENCFF001DLV	bam	bam		alignments	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF001DMG	1039162544	John Stamatoyannopoulos, UW	db41102c3c5be0060137be665efbeb1a		https://www.encodeproject.org/files/ENCFF001DLV/@@download/ENCFF001DLV.bam	hg19				archived	s3://encode-public/2011/01/11/efdad8bb-2b5b-43f8-bf17-a834b6c8e4ad/ENCFF001DLV.bam				
ENCFF946QOD	bam	bam		alignments	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF528CKW	1017114286	ENCODE Processing Pipeline	716a160ee8ee183addea1c9c0fb8b78e		https://www.encodeproject.org/files/ENCFF946QOD/@@download/ENCFF946QOD.bam	hg19				archived	s3://encode-public/2016/10/14/64c2fbf1-5137-4a88-8a84-ce457c11cf2d/ENCFF946QOD.bam				
ENCFF208EGU	bam	bam		alignments	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF371NUJ	1092409237	ENCODE Processing Pipeline	9527fa50e60c4d0e9a42a4bd95081386		https://www.encodeproject.org/files/ENCFF208EGU/@@download/ENCFF208EGU.bam	hg19				archived	s3://encode-public/2016/10/15/fe7b3b05-ba34-45f3-8f30-8beb5b800367/ENCFF208EGU.bam				
ENCFF328YXQ	bam	bam		alignments	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF320ZRS	1008888968	ENCODE Processing Pipeline	279f6c80de9403a52d9ac6c642a10c26		https://www.encodeproject.org/files/ENCFF328YXQ/@@download/ENCFF328YXQ.bam	hg19				released	s3://encode-public/2017/09/05/eca52a36-a28a-49ea-a06e-d8f5bd5bca72/ENCFF328YXQ.bam				
ENCFF339ZSO	bam	bam		alignments	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF707NKS	1083236380	ENCODE Processing Pipeline	146a41090943c205a572aaa4c8cbdac2		https://www.encodeproject.org/files/ENCFF339ZSO/@@download/ENCFF339ZSO.bam	hg19				released	s3://encode-public/2017/09/05/0dc7f885-be11-4c4b-80ef-d573cfa7dc6a/ENCFF339ZSO.bam				
ENCFF675MDI	bam	bam		alignments	ENCSR092OFK	DNase-seq	UBERON:0002097	skin of body	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF147JXQ	1793214337	ENCODE Processing Pipeline	4794b4fc07ceafaf135074d285b8a410		https://www.encodeproject.org/files/ENCFF675MDI/@@download/ENCFF675MDI.bam	hg19				archived	s3://encode-public/2016/10/30/594673ac-a9c4-4366-8a06-75ea6e037075/ENCFF675MDI.bam				
ENCFF213QEX	bam	bam		alignments	ENCSR092OFK	DNase-seq	UBERON:0002097	skin of body	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF129NGM	1777459323	ENCODE Processing Pipeline	da23c9bb75a3653aaaaf8e14fa52b03e		https://www.encodeproject.org/files/ENCFF213QEX/@@download/ENCFF213QEX.bam	hg19				released	s3://encode-public/2017/09/19/2e1d1cab-7ab7-4da7-a5b0-30076997ebfd/ENCFF213QEX.bam				
ENCFF744TMY	bam	bam		alignments	ENCSR949JYS	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF162AMK	1582650574	ENCODE Processing Pipeline	0ef5e045ee39317f5be7bb4b271356c1		https://www.encodeproject.org/files/ENCFF744TMY/@@download/ENCFF744TMY.bam	hg19				archived	s3://encode-public/2016/10/30/5cf2739f-c5da-4c97-b0b2-b0229c7f1041/ENCFF744TMY.bam				
ENCFF141FQR	bam	bam		alignments	ENCSR949JYS	DNase-seq	UBERON:0001499	muscle of arm	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF907PFQ	1570400820	ENCODE Processing Pipeline	9c72038fb0bbb258bbc01af27c5891dd		https://www.encodeproject.org/files/ENCFF141FQR/@@download/ENCFF141FQR.bam	hg19				released	s3://encode-public/2017/09/19/78b3493d-5ce4-4d64-8ac6-76c64a67ee28/ENCFF141FQR.bam				
ENCFF853ZBC	bam	bam		alignments	ENCSR357RED	DNase-seq	UBERON:0002324	muscle of back	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF646GFV	1399714491	ENCODE Processing Pipeline	4176bf8f4b20caa70ca22d140e285e1d		https://www.encodeproject.org/files/ENCFF853ZBC/@@download/ENCFF853ZBC.bam	hg19				archived	s3://encode-public/2016/10/30/f5a32812-bd7b-4150-ba21-ecc5ce727a24/ENCFF853ZBC.bam				
ENCFF951KSP	bam	bam		alignments	ENCSR357RED	DNase-seq	UBERON:0002324	muscle of back	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF056QSH	1390439791	ENCODE Processing Pipeline	33d11c529b8421ff686e7c370255bc90		https://www.encodeproject.org/files/ENCFF951KSP/@@download/ENCFF951KSP.bam	hg19				released	s3://encode-public/2017/09/19/ccbf2065-91a5-4272-8957-fd55321b4eea/ENCFF951KSP.bam				
ENCFF001CRD	bam	bam		alignments	ENCSR000EMN	DNase-seq	EFO:0003037	CMK	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF001CTC	1237676760	John Stamatoyannopoulos, UW	f2802e19f4c82d12ef75534fa6519c11		https://www.encodeproject.org/files/ENCFF001CRD/@@download/ENCFF001CRD.bam	hg19				archived	s3://encode-public/2011/01/11/ba5b774f-eea0-4b24-b6db-6716b304cbe3/ENCFF001CRD.bam				
ENCFF458EUQ	bam	bam		alignments	ENCSR000EMN	DNase-seq	EFO:0003037	CMK	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF401FMA	1318007314	ENCODE Processing Pipeline	6242d44531485aab77ef3039f72e5df8		https://www.encodeproject.org/files/ENCFF458EUQ/@@download/ENCFF458EUQ.bam	hg19				archived	s3://encode-public/2016/10/14/d0a1e688-bcd5-41cd-9cb8-2345512f29a9/ENCFF458EUQ.bam				
ENCFF012HAO	bam	bam		alignments	ENCSR000EMN	DNase-seq	EFO:0003037	CMK	cell line	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF998SNZ	1308367465	ENCODE Processing Pipeline	4ec02c14385466365a7f78b26e587d70		https://www.encodeproject.org/files/ENCFF012HAO/@@download/ENCFF012HAO.bam	hg19				released	s3://encode-public/2017/09/05/16bc3fea-1f77-41e9-b043-0245ebcda438/ENCFF012HAO.bam				
ENCFF499SFD	bam	bam		alignments	ENCSR499PZA	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF104DTN	1222818349	ENCODE Processing Pipeline	ca84c4e5eabcc9d3151b898b4b2a862d		https://www.encodeproject.org/files/ENCFF499SFD/@@download/ENCFF499SFD.bam	hg19				archived	s3://encode-public/2016/10/28/843f8236-bbae-4032-8826-b0291eca6b47/ENCFF499SFD.bam				
ENCFF555RUG	bam	bam		alignments	ENCSR499PZA	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF629MYB	1212430740	ENCODE Processing Pipeline	e37ccf800d6fd69623b079e894c59e7b		https://www.encodeproject.org/files/ENCFF555RUG/@@download/ENCFF555RUG.bam	hg19				released	s3://encode-public/2017/09/19/12f37af9-2f92-4cd2-9f4b-df9048f511b2/ENCFF555RUG.bam				
ENCFF001DWG	bam	bam		alignments	ENCSR000EPF	DNase-seq	EFO:0005726	LNCaP clone FGC	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF001DXP	1754013588	John Stamatoyannopoulos, UW	2d4d76ea8f7221bbc646e1fc388e22a1		https://www.encodeproject.org/files/ENCFF001DWG/@@download/ENCFF001DWG.bam	hg19				archived	s3://encode-public/2011/01/11/b0088c93-fe2a-4519-82f4-52ca4e3e7677/ENCFF001DWG.bam				
ENCFF001DWH	bam	bam		alignments	ENCSR000EPF	DNase-seq	EFO:0005726	LNCaP clone FGC	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF001DXT	1958358556	John Stamatoyannopoulos, UW	9a82a132e47023ffe2ba0b46548503d0		https://www.encodeproject.org/files/ENCFF001DWH/@@download/ENCFF001DWH.bam	hg19				archived	s3://encode-public/2011/01/11/ba8cd52b-5bd9-4287-ba34-041cd9d4c8e2/ENCFF001DWH.bam				
ENCFF496ABJ	bam	bam		alignments	ENCSR000EPF	DNase-seq	EFO:0005726	LNCaP clone FGC	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF178NUH	1826260445	ENCODE Processing Pipeline	54c4000475dfa4889a669c3aa8d031d1		https://www.encodeproject.org/files/ENCFF496ABJ/@@download/ENCFF496ABJ.bam	hg19				archived	s3://encode-public/2016/10/14/af55223e-a025-4baa-9d8f-c20b0dd1f158/ENCFF496ABJ.bam				
ENCFF045GDE	bam	bam		alignments	ENCSR000EPF	DNase-seq	EFO:0005726	LNCaP clone FGC	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF420ZPY	2050359182	ENCODE Processing Pipeline	2dc33eda8d53bf5f10458a6c38130b31		https://www.encodeproject.org/files/ENCFF045GDE/@@download/ENCFF045GDE.bam	hg19				archived	s3://encode-public/2016/10/15/2e4d782c-6ea7-4337-8971-6f959bd7c9fa/ENCFF045GDE.bam				
ENCFF002PZG	bam	bam		alignments	ENCSR000EPF	DNase-seq	EFO:0005726	LNCaP clone FGC	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF604VZE	1816500420	ENCODE Processing Pipeline	f14f2c0e447d6ec747a16f6b3dac9224		https://www.encodeproject.org/files/ENCFF002PZG/@@download/ENCFF002PZG.bam	hg19				released	s3://encode-public/2017/09/06/08fe082c-cf70-497c-b60c-ea0324212728/ENCFF002PZG.bam				
ENCFF016VTV	bam	bam		alignments	ENCSR000EPF	DNase-seq	EFO:0005726	LNCaP clone FGC	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF990OKK	2036388831	ENCODE Processing Pipeline	1d79c0e65a099a17fb1812d06885aaa7		https://www.encodeproject.org/files/ENCFF016VTV/@@download/ENCFF016VTV.bam	hg19				released	s3://encode-public/2017/09/06/581a21b3-eff8-40ca-a25e-c8e1b1432fd5/ENCFF016VTV.bam				
ENCFF474EQA	bam	bam		alignments	ENCSR979BPU	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF902HVR	1667240609	ENCODE Processing Pipeline	994d2640bbdcb25ebe40731bcb8abd9e		https://www.encodeproject.org/files/ENCFF474EQA/@@download/ENCFF474EQA.bam	hg19				archived	s3://encode-public/2016/10/28/17deb7a2-ad29-4721-8231-03f8b70681c7/ENCFF474EQA.bam				
ENCFF031VME	bam	bam		alignments	ENCSR979BPU	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF268WRJ	1656966215	ENCODE Processing Pipeline	adf7d5fc55f0c3efb5b3590bea3a6db1		https://www.encodeproject.org/files/ENCFF031VME/@@download/ENCFF031VME.bam	hg19				archived	s3://encode-public/2017/09/19/a082bf34-1f71-4d51-ab70-e3c1be1c74ea/ENCFF031VME.bam				
ENCFF001DXF	bam	bam		alignments	ENCSR000EPJ	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF001DYT	1255559212	John Stamatoyannopoulos, UW	bf13af359221bac8d3aa30467b38913b		https://www.encodeproject.org/files/ENCFF001DXF/@@download/ENCFF001DXF.bam	hg19				archived	s3://encode-public/2011/01/11/b61d476f-404c-4b4f-9b52-3704fe053e2c/ENCFF001DXF.bam				
ENCFF001DXH	bam	bam		alignments	ENCSR000EPJ	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF001DZK	2424617987	John Stamatoyannopoulos, UW	61da52cd67628448eeec6a6bec9aceb5		https://www.encodeproject.org/files/ENCFF001DXH/@@download/ENCFF001DXH.bam	hg19				archived	s3://encode-public/2011/01/11/e2eac83c-eb20-4eb1-923e-a868e2acfe60/ENCFF001DXH.bam				
ENCFF631FDQ	bam	bam		alignments	ENCSR000EPJ	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF012OFP	1331369427	ENCODE Processing Pipeline	e79eb057f13481bd570710a88de88535		https://www.encodeproject.org/files/ENCFF631FDQ/@@download/ENCFF631FDQ.bam	hg19				archived	s3://encode-public/2016/10/14/1e1444bb-de9d-41b9-bd30-05db856a24a9/ENCFF631FDQ.bam				
ENCFF326GXI	bam	bam		alignments	ENCSR000EPJ	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF880LUR	2589659193	ENCODE Processing Pipeline	7c92d0b092901b6f33ca2f762fa21335		https://www.encodeproject.org/files/ENCFF326GXI/@@download/ENCFF326GXI.bam	hg19				archived	s3://encode-public/2016/10/15/e4978bf9-a21c-4d90-a01e-198f814e4ae2/ENCFF326GXI.bam				
ENCFF916WEW	bam	bam		alignments	ENCSR000EPJ	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				1							ENCFF484JNV	1320371817	ENCODE Processing Pipeline	9ec662baf697cad1f1451e38522c056b		https://www.encodeproject.org/files/ENCFF916WEW/@@download/ENCFF916WEW.bam	hg19				archived	s3://encode-public/2017/09/06/72a01ac2-4beb-4036-a80f-0777e4e759f1/ENCFF916WEW.bam				
ENCFF101JXH	bam	bam		alignments	ENCSR000EPJ	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2011-05-04	ENCODE				2							ENCFF991FJO	2565014283	ENCODE Processing Pipeline	e25ba24033b0d03e0742f33a23da0a44		https://www.encodeproject.org/files/ENCFF101JXH/@@download/ENCFF101JXH.bam	hg19				archived	s3://encode-public/2017/09/06/9632ce85-bab8-4df6-9bf4-353a1c07e79b/ENCFF101JXH.bam				
ENCFF000SFY	bam	bam		alignments	ENCSR000EIL	DNase-seq	UBERON:0003124	chorion	tissue	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SGE	2099268232	Gregory Crawford, Duke	cd167cf7dfc1722c30f4a4ca52abc90a		https://www.encodeproject.org/files/ENCFF000SFY/@@download/ENCFF000SFY.bam	hg19				archived	s3://encode-public/2011/01/11/b9149185-9cc6-4ddb-948a-0f8571370b2c/ENCFF000SFY.bam				
ENCFF000SGA	bam	bam		alignments	ENCSR000EIL	DNase-seq	UBERON:0003124	chorion	tissue	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SGD	1198506926	Gregory Crawford, Duke	3182952b7ce921d7977c28878ad5f01c		https://www.encodeproject.org/files/ENCFF000SGA/@@download/ENCFF000SGA.bam	hg19				archived	s3://encode-public/2011/01/11/d62a258d-dbda-4eca-a815-d12c7ff9b0c0/ENCFF000SGA.bam				
ENCFF144FTX	bam	bam		alignments	ENCSR000EIL	DNase-seq	UBERON:0003124	chorion	tissue	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF395OBW, ENCFF789UJQ	3717555558	ENCODE Processing Pipeline	0841c89cfc5d5cd288fe4da7a7364407		https://www.encodeproject.org/files/ENCFF144FTX/@@download/ENCFF144FTX.bam	hg19				released	s3://encode-public/2017/10/03/701d5288-1772-48bc-bd4e-bf75f36c0f79/ENCFF144FTX.bam				
