File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF350ISY	bam	bam		redacted alignments	ENCSR105EMQ	ChIP-seq	CL:2000001	peripheral blood mononuclear cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			75				ENCFF643CGH, ENCFF882NUN	151015424	ENCODE Processing Pipeline	0e5966103a947dcc205b819ed98771ea		https://www.encodeproject.org/files/ENCFF350ISY/@@download/ENCFF350ISY.bam	GRCh38				released	s3://encode-public/2017/11/09/cfedb65d-676b-4ea3-9292-19104cd225e7/ENCFF350ISY.bam				
ENCFF586QWC	bam	bam		redacted unfiltered alignments	ENCSR526RGE	ChIP-seq	NTR:0003013	placental basal plate	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			75				ENCFF077YQD, ENCFF643CGH, ENCFF744CAZ	446575812	ENCODE Processing Pipeline	1c272a100b50dc99eee41952fa667405		https://www.encodeproject.org/files/ENCFF586QWC/@@download/ENCFF586QWC.bam	GRCh38				released	s3://encode-public/2017/11/09/065378fd-6b9d-4969-9773-54f050e603c9/ENCFF586QWC.bam				
ENCFF661XKE	bam	bam		redacted alignments	ENCSR526RGE	ChIP-seq	NTR:0003013	placental basal plate	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			75				ENCFF077YQD, ENCFF643CGH, ENCFF744CAZ	262427061	ENCODE Processing Pipeline	03a02f9c7d3ae1653d10261838af4dd8		https://www.encodeproject.org/files/ENCFF661XKE/@@download/ENCFF661XKE.bam	GRCh38				released	s3://encode-public/2017/11/09/d7a702a5-9ffc-41c6-b8ba-db3a8d18a1b4/ENCFF661XKE.bam				
ENCFF417VBD	bam	bam		redacted alignments	ENCSR507SRD	ChIP-seq	UBERON:0000088	trophoblast	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			75				ENCFF643CGH, ENCFF675ENR	252104431	ENCODE Processing Pipeline	cbceffca1d2e91899bf2b1937d967f93		https://www.encodeproject.org/files/ENCFF417VBD/@@download/ENCFF417VBD.bam	GRCh38				released	s3://encode-public/2017/11/09/53206ff6-4a3b-43e6-a6c8-9d49ab155b0d/ENCFF417VBD.bam				
ENCFF999TJQ	bam	bam		redacted unfiltered alignments	ENCSR507SRD	ChIP-seq	UBERON:0000088	trophoblast	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			75				ENCFF643CGH, ENCFF675ENR	295130996	ENCODE Processing Pipeline	3a7715e3e6fc843bef9116517a57edbf		https://www.encodeproject.org/files/ENCFF999TJQ/@@download/ENCFF999TJQ.bam	GRCh38				released	s3://encode-public/2017/11/09/6470dd5c-36b2-4ce1-9673-f285a9be735b/ENCFF999TJQ.bam				
ENCFF970SMS	bam	bam		unfiltered alignments	ENCSR000AUP	ChIP-seq	CL:0000236	B cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2012-08-06	ENCODE				1							ENCFF000ANT, ENCFF643CGH	1751385852	ENCODE Processing Pipeline	480c4952144c64f93988041b4f6b0d1c		https://www.encodeproject.org/files/ENCFF970SMS/@@download/ENCFF970SMS.bam	GRCh38				released	s3://encode-public/2016/07/13/071b149b-d21e-409a-b5f2-040c3c7694bc/ENCFF970SMS.bam				
ENCFF013CQR	bam	bam		alignments	ENCSR000AUP	ChIP-seq	CL:0000236	B cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2012-08-06	ENCODE				1							ENCFF000ANT, ENCFF643CGH	1071167644	ENCODE Processing Pipeline	b371a380fd1679cc711712dcb5e50f8c		https://www.encodeproject.org/files/ENCFF013CQR/@@download/ENCFF013CQR.bam	GRCh38				released	s3://encode-public/2016/07/13/4b6a2ef0-81a1-4dfb-a210-383241849889/ENCFF013CQR.bam				
ENCFF925MXS	bam	bam		unfiltered alignments	ENCSR000AUP	ChIP-seq	CL:0000236	B cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2012-08-06	ENCODE				2							ENCFF000ANV, ENCFF643CGH	3362800725	ENCODE Processing Pipeline	1f874f2494e800952096ba5f0e82be46		https://www.encodeproject.org/files/ENCFF925MXS/@@download/ENCFF925MXS.bam	GRCh38				released	s3://encode-public/2016/07/13/4b7cdee9-6f01-4f20-9edd-c2c357316d4f/ENCFF925MXS.bam				
ENCFF474VOO	bam	bam		alignments	ENCSR000AUP	ChIP-seq	CL:0000236	B cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2012-08-06	ENCODE				2							ENCFF000ANV, ENCFF643CGH	1783868345	ENCODE Processing Pipeline	17ff6d6d8c5cfb805610bc2a3178fa98		https://www.encodeproject.org/files/ENCFF474VOO/@@download/ENCFF474VOO.bam	GRCh38				released	s3://encode-public/2016/07/13/b8280d0b-1c68-4735-92aa-4aece86d3b2e/ENCFF474VOO.bam				
ENCFF880MEO	bam	bam		unfiltered alignments	ENCSR426VHO	ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF206CBY, ENCFF287OKD, ENCFF537VQM, ENCFF643CGH, ENCFF845LXK	3598868888	ENCODE Processing Pipeline	312219f75dbd90fbf5c530534aee3b9a		https://www.encodeproject.org/files/ENCFF880MEO/@@download/ENCFF880MEO.bam	GRCh38				released	s3://encode-public/2019/06/12/74b02092-1ace-4944-9892-604be29bcb1c/ENCFF880MEO.bam				
ENCFF396LLO	bam	bam		alignments	ENCSR426VHO	ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF206CBY, ENCFF287OKD, ENCFF537VQM, ENCFF643CGH, ENCFF845LXK	2899260530	ENCODE Processing Pipeline	483b291c9af4a48d66d94226dc0e30c5		https://www.encodeproject.org/files/ENCFF396LLO/@@download/ENCFF396LLO.bam	GRCh38				released	s3://encode-public/2019/06/12/eb6b4f4e-6323-4d53-97af-4629c5423d15/ENCFF396LLO.bam				
ENCFF189PVW	bam	bam		unfiltered alignments	ENCSR426VHO	ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2			76				ENCFF055HTK, ENCFF061MTL, ENCFF419CCZ, ENCFF545NBT, ENCFF643CGH, ENCFF742JGZ, ENCFF832LFB, ENCFF989KCU, ENCFF990BNJ	2849263189	ENCODE Processing Pipeline	7ce9893adc7995a7d30341461db196e7		https://www.encodeproject.org/files/ENCFF189PVW/@@download/ENCFF189PVW.bam	GRCh38				released	s3://encode-public/2019/08/28/bf358a3d-4542-45dd-a219-6cacfd0bfb92/ENCFF189PVW.bam				
ENCFF399WFF	bam	bam		alignments	ENCSR426VHO	ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2			76				ENCFF055HTK, ENCFF061MTL, ENCFF419CCZ, ENCFF545NBT, ENCFF643CGH, ENCFF742JGZ, ENCFF832LFB, ENCFF989KCU, ENCFF990BNJ	2223261714	ENCODE Processing Pipeline	afe8bd20b6840bfa9dc350c1678b76e4		https://www.encodeproject.org/files/ENCFF399WFF/@@download/ENCFF399WFF.bam	GRCh38				released	s3://encode-public/2019/08/28/5bb43a41-a77a-4c8a-8142-d052c7e7e5a5/ENCFF399WFF.bam				
ENCFF568RZU	bam	bam		unfiltered alignments	ENCSR081OTO	ChIP-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF015QEG, ENCFF105IPI, ENCFF280NUB, ENCFF339BRU, ENCFF510CVF, ENCFF611PBW, ENCFF643CGH, ENCFF721SAG, ENCFF928LYO	6519596925	ENCODE Processing Pipeline	8d12e42fcafd339d9308abdc66b6cfd0		https://www.encodeproject.org/files/ENCFF568RZU/@@download/ENCFF568RZU.bam	GRCh38				released	s3://encode-public/2019/08/11/aff58e12-19e5-4443-8bf0-452b4de91b63/ENCFF568RZU.bam				
ENCFF173EMR	bam	bam		alignments	ENCSR081OTO	ChIP-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF015QEG, ENCFF105IPI, ENCFF280NUB, ENCFF339BRU, ENCFF510CVF, ENCFF611PBW, ENCFF643CGH, ENCFF721SAG, ENCFF928LYO	5183603069	ENCODE Processing Pipeline	05f684c9c1c94831790da7cebebca6b9		https://www.encodeproject.org/files/ENCFF173EMR/@@download/ENCFF173EMR.bam	GRCh38				released	s3://encode-public/2019/08/11/95ee93d1-554b-438d-9f75-2139dc6d132a/ENCFF173EMR.bam				
ENCFF247XQX	bam	bam		redacted unfiltered alignments	ENCSR608XIG	ChIP-seq	UBERON:0001871	temporal lobe	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF588EME, ENCFF643CGH, ENCFF857MZE	320380828	ENCODE Processing Pipeline	7a7cf1ac58788ab36b6fa0898406ca27		https://www.encodeproject.org/files/ENCFF247XQX/@@download/ENCFF247XQX.bam	GRCh38				released	s3://encode-public/2018/01/23/f7f065bf-7e8f-45c9-9649-b901dfab404f/ENCFF247XQX.bam				
ENCFF941SFR	bam	bam		redacted alignments	ENCSR608XIG	ChIP-seq	UBERON:0001871	temporal lobe	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF588EME, ENCFF643CGH, ENCFF857MZE	195591774	ENCODE Processing Pipeline	35e5b0584d5e46404f7a132e46053f3d		https://www.encodeproject.org/files/ENCFF941SFR/@@download/ENCFF941SFR.bam	GRCh38				released	s3://encode-public/2018/01/23/f60c1571-af68-432e-bf69-b2098b2941c0/ENCFF941SFR.bam				
ENCFF946YQK	bam	bam		unfiltered alignments	ENCSR778QHG	ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1			76				ENCFF334EZW, ENCFF494BBS, ENCFF549LCU, ENCFF643CGH, ENCFF992XKE	2554905699	ENCODE Processing Pipeline	2ecf16604c92d98c95fff8cb314abf04		https://www.encodeproject.org/files/ENCFF946YQK/@@download/ENCFF946YQK.bam	GRCh38				released	s3://encode-public/2018/11/27/105d521e-b34a-4c07-b3af-ef227eedc792/ENCFF946YQK.bam				
ENCFF929ZNM	bam	bam		alignments	ENCSR778QHG	ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1			76				ENCFF334EZW, ENCFF494BBS, ENCFF549LCU, ENCFF643CGH, ENCFF992XKE	2140239911	ENCODE Processing Pipeline	60f1046fe85fed0511463d925b10d448		https://www.encodeproject.org/files/ENCFF929ZNM/@@download/ENCFF929ZNM.bam	GRCh38				released	s3://encode-public/2018/11/27/41ec1843-ec6c-439c-aef9-7d3d93af3ea6/ENCFF929ZNM.bam				
ENCFF667MAH	bam	bam		unfiltered alignments	ENCSR894MOX	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2			76				ENCFF103LRC, ENCFF179QOO, ENCFF225NHL, ENCFF643CGH, ENCFF773AMW	1508415828	ENCODE Processing Pipeline	d13644e0e22781c42d92502ef36c6bba		https://www.encodeproject.org/files/ENCFF667MAH/@@download/ENCFF667MAH.bam	GRCh38				released	s3://encode-public/2019/08/28/2cee905f-251a-4405-9707-91ad36bc9d04/ENCFF667MAH.bam				
ENCFF530ZRB	bam	bam		unfiltered alignments	ENCSR894MOX	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF149LPB, ENCFF195EZZ, ENCFF376UAD, ENCFF405ZBR, ENCFF643CGH	1897755757	ENCODE Processing Pipeline	9040a77c7342c9eabc8f1d30dca3fb6c		https://www.encodeproject.org/files/ENCFF530ZRB/@@download/ENCFF530ZRB.bam	GRCh38				released	s3://encode-public/2019/08/28/1ec8241a-561a-451e-99f3-b597f693cb25/ENCFF530ZRB.bam				
ENCFF212VDI	bam	bam		alignments	ENCSR894MOX	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2			76				ENCFF103LRC, ENCFF179QOO, ENCFF225NHL, ENCFF643CGH, ENCFF773AMW	1301208381	ENCODE Processing Pipeline	27316e6ed8b63751896c2a57a6d3ebef		https://www.encodeproject.org/files/ENCFF212VDI/@@download/ENCFF212VDI.bam	GRCh38				released	s3://encode-public/2019/08/28/35a3c103-671f-4e73-8eab-27cc085b13f9/ENCFF212VDI.bam				
ENCFF952SKG	bam	bam		alignments	ENCSR894MOX	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF149LPB, ENCFF195EZZ, ENCFF376UAD, ENCFF405ZBR, ENCFF643CGH	1622428451	ENCODE Processing Pipeline	64371911481c238aa6439eea3f620c19		https://www.encodeproject.org/files/ENCFF952SKG/@@download/ENCFF952SKG.bam	GRCh38				released	s3://encode-public/2019/08/28/1b597d3d-5e7d-4bc9-8745-64f0132c30a4/ENCFF952SKG.bam				
ENCFF475IGV	bam	bam		unfiltered alignments	ENCSR641SDI	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1			76				ENCFF043DMW, ENCFF367MUX, ENCFF568BUS, ENCFF643CGH, ENCFF745ARE	3763341149	ENCODE Processing Pipeline	d1e791d8d2b8f40234952f2b83ca23ff		https://www.encodeproject.org/files/ENCFF475IGV/@@download/ENCFF475IGV.bam	GRCh38				released	s3://encode-public/2018/11/27/459ec555-a548-4808-bdee-af620393d272/ENCFF475IGV.bam				
ENCFF538YUR	bam	bam		alignments	ENCSR641SDI	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1			76				ENCFF043DMW, ENCFF367MUX, ENCFF568BUS, ENCFF643CGH, ENCFF745ARE	3108012880	ENCODE Processing Pipeline	91d3f9ea3c2c24bf980f22552df771de		https://www.encodeproject.org/files/ENCFF538YUR/@@download/ENCFF538YUR.bam	GRCh38				released	s3://encode-public/2018/11/27/33b77ddf-08e0-4805-97e6-ebed4321b4be/ENCFF538YUR.bam				
ENCFF806NYU	bam	bam		redacted unfiltered alignments	ENCSR120WKZ	ChIP-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2			36				ENCFF248LNM, ENCFF399YYC, ENCFF625IWI, ENCFF643CGH	288870542	ENCODE Processing Pipeline	e5379aee332abb1ccd16031d3df626bc		https://www.encodeproject.org/files/ENCFF806NYU/@@download/ENCFF806NYU.bam	GRCh38				released	s3://encode-public/2018/01/24/55737215-423d-432f-bd33-8f295ab43163/ENCFF806NYU.bam				
ENCFF831LVQ	bam	bam		redacted alignments	ENCSR120WKZ	ChIP-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2			36				ENCFF248LNM, ENCFF399YYC, ENCFF625IWI, ENCFF643CGH	74163788	ENCODE Processing Pipeline	00c8516505c7cbb26b758774b83f2ca4		https://www.encodeproject.org/files/ENCFF831LVQ/@@download/ENCFF831LVQ.bam	GRCh38				released	s3://encode-public/2018/01/24/a1126722-ffcf-463c-b432-4388fae10f67/ENCFF831LVQ.bam				
ENCFF081TQP	bam	bam		redacted unfiltered alignments	ENCSR120WKZ	ChIP-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF061NJX, ENCFF643CGH, ENCFF725BZP, ENCFF832IBO	392875563	ENCODE Processing Pipeline	7f0cb8bd05f281a7f2e5f26c0a1be290		https://www.encodeproject.org/files/ENCFF081TQP/@@download/ENCFF081TQP.bam	GRCh38				released	s3://encode-public/2018/01/24/e85eaeed-f907-47c9-a8cb-a113a008754f/ENCFF081TQP.bam				
ENCFF733XRG	bam	bam		redacted alignments	ENCSR120WKZ	ChIP-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF061NJX, ENCFF643CGH, ENCFF725BZP, ENCFF832IBO	98703060	ENCODE Processing Pipeline	891cc4eacb7c23cd57bf48bce72f692b		https://www.encodeproject.org/files/ENCFF733XRG/@@download/ENCFF733XRG.bam	GRCh38				released	s3://encode-public/2018/01/24/73e21a71-b5c9-4409-910b-2e7f6786ac04/ENCFF733XRG.bam				
ENCFF794BMA	bam	bam		unfiltered alignments	ENCSR948TOS	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1			76				ENCFF212BML, ENCFF580BZW, ENCFF643CGH, ENCFF818UZF, ENCFF950HVG	3124766476	ENCODE Processing Pipeline	94fbfc7e71c65d438f880670326f7d62		https://www.encodeproject.org/files/ENCFF794BMA/@@download/ENCFF794BMA.bam	GRCh38				released	s3://encode-public/2018/11/27/d21e1ca3-f7a7-4b1d-b788-e499bfc64a3f/ENCFF794BMA.bam				
ENCFF646GTW	bam	bam		alignments	ENCSR948TOS	ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1			76				ENCFF212BML, ENCFF580BZW, ENCFF643CGH, ENCFF818UZF, ENCFF950HVG	2587867864	ENCODE Processing Pipeline	7679b525c0f0758ca653b40328e6a614		https://www.encodeproject.org/files/ENCFF646GTW/@@download/ENCFF646GTW.bam	GRCh38				released	s3://encode-public/2018/11/27/999ef25e-e3ad-4920-9a4e-f59ee02d90e4/ENCFF646GTW.bam				
ENCFF251MXO	bam	bam		unfiltered alignments	ENCSR143XNJ	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-07-19	ENCODE				1			76				ENCFF091VXJ, ENCFF219MND, ENCFF293EZM, ENCFF402XQS, ENCFF643CGH	3534905228	ENCODE Processing Pipeline	f4c5bc839d84992d3406654ee4bf7467		https://www.encodeproject.org/files/ENCFF251MXO/@@download/ENCFF251MXO.bam	GRCh38				released	s3://encode-public/2019/06/12/30a162a1-3133-4f14-948f-aa6f73619c80/ENCFF251MXO.bam				
ENCFF935IRT	bam	bam		alignments	ENCSR143XNJ	ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-07-19	ENCODE				1			76				ENCFF091VXJ, ENCFF219MND, ENCFF293EZM, ENCFF402XQS, ENCFF643CGH	2836294658	ENCODE Processing Pipeline	5b4975536321132e370a999c7d480d49		https://www.encodeproject.org/files/ENCFF935IRT/@@download/ENCFF935IRT.bam	GRCh38				released	s3://encode-public/2019/06/12/be958fbe-beae-4ec0-9b09-136c38c3e035/ENCFF935IRT.bam				
ENCFF990TMG	bam	bam		unfiltered alignments	ENCSR000FCH	ChIP-seq	EFO:0001182	HEK293	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-07	ENCODE				1							ENCFF002ABA, ENCFF643CGH	233784974	ENCODE Processing Pipeline	33ea89d3536f8b092fdea9f12b7908ec		https://www.encodeproject.org/files/ENCFF990TMG/@@download/ENCFF990TMG.bam	GRCh38				released	s3://encode-public/2016/07/13/2a7f1fea-63f9-4a58-b9a4-70b49c2594b9/ENCFF990TMG.bam				
