File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF415BYG	fastq	fastq		reads		ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1	1	100		paired-ended	2	ENCFF502OEM		3517167489	Michael Snyder, Stanford	589124e30957d3029a36d65f01c2b1aa	SRA:SRR6213591	https://www.encodeproject.org/files/ENCFF415BYG/@@download/ENCFF415BYG.fastq.gz		Illumina HiSeq 2000	/files/ENCFF745ZXO/	released	s3://encode-public/2017/02/23/e88c2bb1-ff01-42c3-adbf-a9dc4e53421a/ENCFF415BYG.fastq.gz				
ENCFF258EZR	bam	bam		unfiltered alignments	hg19	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF426UOT, ENCFF807MUK, ENCFF957IAM	4437538610	ENCODE Processing Pipeline	c44c4347295a3e3dd723c9fe25d2190a		https://www.encodeproject.org/files/ENCFF258EZR/@@download/ENCFF258EZR.bam				released	s3://encode-public/2017/03/01/09fe2c47-21c1-419e-98cd-7b2655e12f9e/ENCFF258EZR.bam				
ENCFF114XOB	bam	bam		alignments	hg19	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF426UOT, ENCFF807MUK, ENCFF957IAM	3835123595	ENCODE Processing Pipeline	94b6add7fbfc7eabb26772d391099209		https://www.encodeproject.org/files/ENCFF114XOB/@@download/ENCFF114XOB.bam				released	s3://encode-public/2017/03/01/62e12b3d-1c14-4678-872a-98d391e22b7b/ENCFF114XOB.bam				
ENCFF176JMN	bam	bam		unfiltered alignments	hg19	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF415BYG, ENCFF502OEM, ENCFF807MUK	7396105443	ENCODE Processing Pipeline	d8befdfc72f6e34eb675fc2b3d381177		https://www.encodeproject.org/files/ENCFF176JMN/@@download/ENCFF176JMN.bam				released	s3://encode-public/2017/03/01/c7606a96-2ded-4917-9469-cb1d5cc17972/ENCFF176JMN.bam				
ENCFF607ITE	bam	bam		alignments	hg19	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF415BYG, ENCFF502OEM, ENCFF807MUK	6416238381	ENCODE Processing Pipeline	08e4036395bf5f01d746977332681361		https://www.encodeproject.org/files/ENCFF607ITE/@@download/ENCFF607ITE.bam				released	s3://encode-public/2017/03/01/2c938d49-cc20-4aa4-975e-837eb219a7c5/ENCFF607ITE.bam				
ENCFF580EXF	fastq	fastq		reads		ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1	76		single-ended				217290471	Bradley Bernstein, Broad	ab5839418dc2f8e18679407d74326166	SRA:SRR10388552	https://www.encodeproject.org/files/ENCFF580EXF/@@download/ENCFF580EXF.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/884f5832-f2dc-4a53-9825-abc447b2babf/ENCFF580EXF.fastq.gz				
ENCFF968SEM	fastq	fastq		reads		ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1	76		single-ended				216225079	Bradley Bernstein, Broad	9d102b62d7545d679e63fc3a56156c72	SRA:SRR10388553	https://www.encodeproject.org/files/ENCFF968SEM/@@download/ENCFF968SEM.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/4e75d489-7a89-4534-a6f1-e0d0a65e27a9/ENCFF968SEM.fastq.gz				
ENCFF466WHK	fastq	fastq		reads		ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	1	76		single-ended				507159239	Bradley Bernstein, Broad	b2eef37d8e83985fa31c3a883c655d44	SRA:SRR10388556	https://www.encodeproject.org/files/ENCFF466WHK/@@download/ENCFF466WHK.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/8644031f-3639-4580-8c3c-37bb06822795/ENCFF466WHK.fastq.gz				
ENCFF326GSU	fastq	fastq		reads		ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	1	76		single-ended				510416406	Bradley Bernstein, Broad	7d7b1ca7cf2e94c5ae0f21498d59d7e3	SRA:SRR10388557	https://www.encodeproject.org/files/ENCFF326GSU/@@download/ENCFF326GSU.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/926665a3-82c4-46c7-ad1c-88d3e4b08993/ENCFF326GSU.fastq.gz				
ENCFF205SMX	fastq	fastq		reads		ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	1	76		single-ended				661982073	Bradley Bernstein, Broad	8bd3e21f950719848b0dc4a2c0055b4b	SRA:SRR10388558	https://www.encodeproject.org/files/ENCFF205SMX/@@download/ENCFF205SMX.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/5a04b79c-a7d2-49cb-a0bb-e4dc79bd03f6/ENCFF205SMX.fastq.gz				
ENCFF559UXT	fastq	fastq		reads		ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1	76		single-ended				715542337	Bradley Bernstein, Broad	ffc58e3247362645af6ddfdf66124d19	SRA:SRR10388554	https://www.encodeproject.org/files/ENCFF559UXT/@@download/ENCFF559UXT.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/b11d9e90-4775-40b6-9a9f-a3c3c4f9202c/ENCFF559UXT.fastq.gz				
ENCFF661NBM	fastq	fastq		reads		ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	1	76		single-ended				678517541	Bradley Bernstein, Broad	4ac5d220061df8dec8e3e535f0cbbd15	SRA:SRR10388559	https://www.encodeproject.org/files/ENCFF661NBM/@@download/ENCFF661NBM.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/b60657b2-80c8-4de0-97b6-e7ee305b0bff/ENCFF661NBM.fastq.gz				
ENCFF512TUH	fastq	fastq		reads		ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1	76		single-ended				689251786	Bradley Bernstein, Broad	08cd3c2879b2e200a24300ab0f8164d2	SRA:SRR10388555	https://www.encodeproject.org/files/ENCFF512TUH/@@download/ENCFF512TUH.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/e7d87cc0-09be-48ab-88d1-67b8e945792b/ENCFF512TUH.fastq.gz				
ENCFF850MQA	bam	bam		alignments	hg19	ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF512TUH, ENCFF559UXT, ENCFF580EXF, ENCFF807MUK, ENCFF968SEM	1571939595	ENCODE Processing Pipeline	743c8905ab26f763b481f84e4bb3c1a6		https://www.encodeproject.org/files/ENCFF850MQA/@@download/ENCFF850MQA.bam				released	s3://encode-public/2019/06/12/80459257-3ecf-4905-a679-fe86d35e6bce/ENCFF850MQA.bam				
ENCFF920WGT	bam	bam		unfiltered alignments	hg19	ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF512TUH, ENCFF559UXT, ENCFF580EXF, ENCFF807MUK, ENCFF968SEM	1837361268	ENCODE Processing Pipeline	6258991399f1b463ac97c047c319e950		https://www.encodeproject.org/files/ENCFF920WGT/@@download/ENCFF920WGT.bam				released	s3://encode-public/2019/06/12/fcad8e48-83d7-4509-a08d-3f1da49b4b83/ENCFF920WGT.bam				
ENCFF532LHQ	bam	bam		unfiltered alignments	hg19	ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2			76				ENCFF205SMX, ENCFF326GSU, ENCFF466WHK, ENCFF661NBM, ENCFF807MUK	2206388579	ENCODE Processing Pipeline	a34dff1f69f0bbcbebdf7f84f3d54430		https://www.encodeproject.org/files/ENCFF532LHQ/@@download/ENCFF532LHQ.bam				released	s3://encode-public/2019/06/12/4eb6fe99-16bc-41c3-b320-0b7c91abfe08/ENCFF532LHQ.bam				
ENCFF223DYB	bam	bam		alignments	hg19	ENCSR668EVA	ChIP-seq	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2			76				ENCFF205SMX, ENCFF326GSU, ENCFF466WHK, ENCFF661NBM, ENCFF807MUK	1820950379	ENCODE Processing Pipeline	f967cef6d64b07a2b385f825a4491922		https://www.encodeproject.org/files/ENCFF223DYB/@@download/ENCFF223DYB.bam				released	s3://encode-public/2019/06/12/c2a0ebbd-b2a3-4304-a7a1-09c930dd553d/ENCFF223DYB.bam				
ENCFF426MBY	fastq	fastq		reads		ENCSR709ABP	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day							H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				1	1	101		paired-ended	1	ENCFF980VYO		1636473857	Michael Snyder, Stanford	030d5a1f104c6e4d946605b814bf4f3d		https://www.encodeproject.org/files/ENCFF426MBY/@@download/ENCFF426MBY.fastq.gz		Illumina HiSeq 4000	/files/ENCFF576RZA/	released	s3://encode-public/2016/12/09/839c5516-b0fd-4c4a-b86c-7ca2ce0384bb/ENCFF426MBY.fastq.gz				
ENCFF980VYO	fastq	fastq		reads		ENCSR709ABP	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day							H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				1	1	101		paired-ended	2	ENCFF426MBY		1750737715	Michael Snyder, Stanford	a9029b9d9904bc6a1e121e0b7277f3f1		https://www.encodeproject.org/files/ENCFF980VYO/@@download/ENCFF980VYO.fastq.gz		Illumina HiSeq 4000	/files/ENCFF978IRR/	released	s3://encode-public/2016/12/09/1cc7a815-b6e6-478f-b35e-067836b8d79a/ENCFF980VYO.fastq.gz				
ENCFF068PYY	fastq	fastq		reads		ENCSR709ABP	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day							H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				2	1	101		paired-ended	1	ENCFF605KXF		1904388615	Michael Snyder, Stanford	e05946c3acba0e9ac11778d1d3092b82		https://www.encodeproject.org/files/ENCFF068PYY/@@download/ENCFF068PYY.fastq.gz		Illumina HiSeq 4000	/files/ENCFF417XKK/	released	s3://encode-public/2016/12/09/eaa51cf6-0a35-4a06-8e3e-bd463d380ef1/ENCFF068PYY.fastq.gz				
ENCFF605KXF	fastq	fastq		reads		ENCSR709ABP	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day							H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				2	1	101		paired-ended	2	ENCFF068PYY		2047293004	Michael Snyder, Stanford	f7dccb6f68f19a95fd23b5ade99c3fb6		https://www.encodeproject.org/files/ENCFF605KXF/@@download/ENCFF605KXF.fastq.gz		Illumina HiSeq 4000	/files/ENCFF591UVY/	released	s3://encode-public/2016/12/09/0d0ad504-9c02-4fa1-805e-1821a2f06ab2/ENCFF605KXF.fastq.gz				
ENCFF712WHE	bam	bam		unfiltered alignments	hg19	ENCSR709ABP	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day							H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				2			101				ENCFF068PYY, ENCFF605KXF, ENCFF807MUK	3999731499	ENCODE Processing Pipeline	146c74a38e99c15d83abff1bdf6584ca		https://www.encodeproject.org/files/ENCFF712WHE/@@download/ENCFF712WHE.bam				released	s3://encode-public/2017/01/07/634412ad-16af-46f4-9e54-d742d8ef5a83/ENCFF712WHE.bam				
ENCFF349IBL	bam	bam		unfiltered alignments	hg19	ENCSR709ABP	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day							H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				1			101				ENCFF426MBY, ENCFF807MUK, ENCFF980VYO	3418974072	ENCODE Processing Pipeline	c381404e12c2940fdaaf8d30fe39c780		https://www.encodeproject.org/files/ENCFF349IBL/@@download/ENCFF349IBL.bam				released	s3://encode-public/2017/01/07/c3e10cb0-f38f-4bbb-b4f4-1cd885a206ce/ENCFF349IBL.bam				
ENCFF024RZN	bam	bam		alignments	hg19	ENCSR709ABP	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day							H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				1			101				ENCFF426MBY, ENCFF807MUK, ENCFF980VYO	2818689005	ENCODE Processing Pipeline	5868cec7bc7e99323ba8bc63b54ada04		https://www.encodeproject.org/files/ENCFF024RZN/@@download/ENCFF024RZN.bam				released	s3://encode-public/2017/01/07/1aef60de-0a37-4ce7-96e9-cccf18212ad6/ENCFF024RZN.bam				
ENCFF182LGU	bam	bam		alignments	hg19	ENCSR709ABP	ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day							H3K27ac-human	DNA				formaldehyde		2017-10-10	GGR				2			101				ENCFF068PYY, ENCFF605KXF, ENCFF807MUK	3414726870	ENCODE Processing Pipeline	6c43aa58b3b9058dd71c456b702a8dce		https://www.encodeproject.org/files/ENCFF182LGU/@@download/ENCFF182LGU.bam				released	s3://encode-public/2017/01/07/d3cb1bc3-106d-4d52-af1c-860ef669dfe2/ENCFF182LGU.bam				
ENCFF394NHL	fastq	fastq		reads		ENCSR440PMP	ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE				1	1	76		single-ended				1089497127	Bradley Bernstein, Broad	d9baa5cfe2d0d17064b51d59d7804ba3	SRA:SRR10388870	https://www.encodeproject.org/files/ENCFF394NHL/@@download/ENCFF394NHL.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/df423fef-b76b-4fb4-811d-3535f582caef/ENCFF394NHL.fastq.gz				
ENCFF481NMX	fastq	fastq		reads		ENCSR440PMP	ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE				1	1	76		single-ended				1076443572	Bradley Bernstein, Broad	6a92217208694071daec87202bf9323a	SRA:SRR10388871	https://www.encodeproject.org/files/ENCFF481NMX/@@download/ENCFF481NMX.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/a0061d6b-3e1e-48ad-a05a-d5d6983e13e0/ENCFF481NMX.fastq.gz				
ENCFF239FZM	fastq	fastq		reads		ENCSR440PMP	ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE				1	2	76		single-ended				679105079	Bradley Bernstein, Broad	abe654fa93a4305efdef84207008b59b	SRA:SRR10388872	https://www.encodeproject.org/files/ENCFF239FZM/@@download/ENCFF239FZM.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/46490e12-6575-40ae-838a-7f70648dae78/ENCFF239FZM.fastq.gz				
ENCFF175WPU	fastq	fastq		reads		ENCSR440PMP	ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE				1	2	76		single-ended				687626565	Bradley Bernstein, Broad	a45ecf3f07a781ff234c6a133d69ef1c	SRA:SRR10388873	https://www.encodeproject.org/files/ENCFF175WPU/@@download/ENCFF175WPU.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/fe1e79ef-ab53-4c10-8601-a41869b6c831/ENCFF175WPU.fastq.gz				
ENCFF015SAP	bam	bam		unfiltered alignments	hg19	ENCSR440PMP	ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE				1			76				ENCFF175WPU, ENCFF239FZM, ENCFF394NHL, ENCFF481NMX, ENCFF807MUK	3273960323	ENCODE Processing Pipeline	ddb450d3ba0810c078893342f7a40cd9		https://www.encodeproject.org/files/ENCFF015SAP/@@download/ENCFF015SAP.bam				released	s3://encode-public/2019/06/12/29a32e98-a35d-407f-97b1-62bd00d41d2a/ENCFF015SAP.bam				
ENCFF739WLH	bam	bam		alignments	hg19	ENCSR440PMP	ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE				1			76				ENCFF175WPU, ENCFF239FZM, ENCFF394NHL, ENCFF481NMX, ENCFF807MUK	2707427081	ENCODE Processing Pipeline	835f043a50864ae34739b463b9893cbc		https://www.encodeproject.org/files/ENCFF739WLH/@@download/ENCFF739WLH.bam				released	s3://encode-public/2019/06/12/bd325f75-d906-4d77-bca4-66211ad5b87f/ENCFF739WLH.bam				
ENCFF319FBJ	fastq	fastq		reads		ENCSR346FVK	ChIP-seq	UBERON:0000996	vagina	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	2	76		single-ended				507353942	Bradley Bernstein, Broad	80a3dd0274dcc1c41d754c98e9a6bfb5		https://www.encodeproject.org/files/ENCFF319FBJ/@@download/ENCFF319FBJ.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/8962107c-ad15-4b6f-b0f1-6e25dc24d83d/ENCFF319FBJ.fastq.gz				
ENCFF334PZB	fastq	fastq		reads		ENCSR346FVK	ChIP-seq	UBERON:0000996	vagina	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	2	76		single-ended				509849737	Bradley Bernstein, Broad	82f4f01a3d58d5b40356393ecfca6786		https://www.encodeproject.org/files/ENCFF334PZB/@@download/ENCFF334PZB.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/2ca39766-5136-4850-a24f-7575611e2be0/ENCFF334PZB.fastq.gz				
ENCFF501VAD	fastq	fastq		reads		ENCSR346FVK	ChIP-seq	UBERON:0000996	vagina	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	1	76		single-ended				540227351	Bradley Bernstein, Broad	6ab2ad3be8b8b35cd1c42de243afb521		https://www.encodeproject.org/files/ENCFF501VAD/@@download/ENCFF501VAD.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/2b388d11-5360-4526-86c6-0d7080669400/ENCFF501VAD.fastq.gz				
ENCFF399BJW	fastq	fastq		reads		ENCSR346FVK	ChIP-seq	UBERON:0000996	vagina	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1	1	76		single-ended				533214120	Bradley Bernstein, Broad	469694a3eab94d0ba55f6dc041afa175		https://www.encodeproject.org/files/ENCFF399BJW/@@download/ENCFF399BJW.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2018/10/31/bfeb53b6-b9f7-45ab-beae-51c498a0df50/ENCFF399BJW.fastq.gz				
