File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF708ZDM	bam	bam		unfiltered alignments	ENCSR746RDJ	DNase-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2017-10-02	ENCODE				1							ENCFF002FGF, ENCFF496RSW, ENCFF535UWJ, ENCFF663DGQ, ENCFF670DLJ, ENCFF758COH, ENCFF888HCI	10960586165	ENCODE Processing Pipeline	f285d34401ebb8db9dd42291e7f5359c		https://www.encodeproject.org/files/ENCFF708ZDM/@@download/ENCFF708ZDM.bam	GRCh38				released	s3://encode-public/2017/09/11/85f9b980-9d7e-4469-b60c-d951416b7ab3/ENCFF708ZDM.bam				
ENCFF714ORI	bam	bam		unfiltered alignments	ENCSR746RDJ	DNase-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2017-10-02	ENCODE				2							ENCFF023NTS, ENCFF032CNY, ENCFF278MXV, ENCFF451JKP, ENCFF496RSW, ENCFF561WTR, ENCFF689CSS, ENCFF832WAW, ENCFF878QTI	14590923784	ENCODE Processing Pipeline	7b82433a6eb7f73f7d90b1da21e0c31f		https://www.encodeproject.org/files/ENCFF714ORI/@@download/ENCFF714ORI.bam	GRCh38				released	s3://encode-public/2017/09/11/0e79b642-23b9-44d5-b822-10feb42ece8d/ENCFF714ORI.bam				
ENCFF747XFS	bam	bam		alignments	ENCSR746RDJ	DNase-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2017-10-02	ENCODE				1							ENCFF708ZDM	8762048321	ENCODE Processing Pipeline	8a1bfb5073490141f086155c364a5c48		https://www.encodeproject.org/files/ENCFF747XFS/@@download/ENCFF747XFS.bam	GRCh38				released	s3://encode-public/2017/09/11/6e103132-403c-43cc-8eca-a70a3bcaf961/ENCFF747XFS.bam				
ENCFF752CGA	bam	bam		alignments	ENCSR746RDJ	DNase-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											DNA						2017-10-02	ENCODE				2							ENCFF714ORI	5541635851	ENCODE Processing Pipeline	59a185ed28ee03764b4703d70fc2c354		https://www.encodeproject.org/files/ENCFF752CGA/@@download/ENCFF752CGA.bam	GRCh38				released	s3://encode-public/2017/09/11/b7006ea0-adc6-41a4-9eab-ae1d724b6149/ENCFF752CGA.bam				
ENCFF163WAQ	bam	bam		unfiltered alignments	ENCSR597NVK	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1							ENCFF002SGY, ENCFF168RHT, ENCFF296PIU, ENCFF496RSW, ENCFF652RZI, ENCFF661NMZ, ENCFF872NWL	12708265562	ENCODE Processing Pipeline	0b2e39e98305e43fc5f29ccd72fb386e		https://www.encodeproject.org/files/ENCFF163WAQ/@@download/ENCFF163WAQ.bam	GRCh38				released	s3://encode-public/2017/09/11/f53b89fe-ee9c-4ad8-883e-4883fa5a5185/ENCFF163WAQ.bam				
ENCFF961UNE	bam	bam		alignments	ENCSR597NVK	DNase-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1							ENCFF163WAQ	11012922286	ENCODE Processing Pipeline	beb1ccc751d420fb452963553179aad1		https://www.encodeproject.org/files/ENCFF961UNE/@@download/ENCFF961UNE.bam	GRCh38				released	s3://encode-public/2017/09/11/93cb3e18-bc07-42ad-98d7-2f4479b340a6/ENCFF961UNE.bam				
ENCFF377XBG	bam	bam		unfiltered alignments	ENCSR788IZL	DNase-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF069QUP, ENCFF162KAI, ENCFF243LZZ, ENCFF496RSW, ENCFF546DIU, ENCFF878MLO, ENCFF943OVG	6729864846	ENCODE Processing Pipeline	0c55ba967b34752fba193131726a0a62		https://www.encodeproject.org/files/ENCFF377XBG/@@download/ENCFF377XBG.bam	GRCh38				released	s3://encode-public/2019/10/28/fedf4c30-2acb-4bb1-ad6e-a8151602b5d7/ENCFF377XBG.bam				
ENCFF071FEQ	bam	bam		alignments	ENCSR788IZL	DNase-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF377XBG	2361301635	ENCODE Processing Pipeline	f242207d29d2dd5a57bc6cfb6342a562		https://www.encodeproject.org/files/ENCFF071FEQ/@@download/ENCFF071FEQ.bam	GRCh38				released	s3://encode-public/2019/10/28/f368d6b3-3bff-4aff-988e-524ba74d6e09/ENCFF071FEQ.bam				
ENCFF779YSP	bam	bam		alignments	ENCSR141IUS	DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF190FBS	7628719343	ENCODE Processing Pipeline	21a5231d5be207e896fa716e7414bd8d		https://www.encodeproject.org/files/ENCFF779YSP/@@download/ENCFF779YSP.bam	GRCh38				released	s3://encode-public/2017/11/25/bf3ae6b8-cb3e-40c0-a961-c917a4fe19a2/ENCFF779YSP.bam				
ENCFF190FBS	bam	bam		unfiltered alignments	ENCSR141IUS	DNase-seq	UBERON:0002048	lung	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF348JXI, ENCFF496RSW, ENCFF569DMT, ENCFF604BGT, ENCFF752GII, ENCFF827JVJ, ENCFF852BOV	8693653906	ENCODE Processing Pipeline	eebf1e51c55b38d7b19bd1d8cdb1909e		https://www.encodeproject.org/files/ENCFF190FBS/@@download/ENCFF190FBS.bam	GRCh38				released	s3://encode-public/2017/11/25/71c96c79-c98b-4ea7-a249-11c35f9e51e5/ENCFF190FBS.bam				
ENCFF897FXJ	bam	bam		alignments	ENCSR805XIF	DNase-seq	UBERON:0000981	femur	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF809CZI	7872043452	ENCODE Processing Pipeline	7e72a7d9a55d8e59d273fcfad29efa58		https://www.encodeproject.org/files/ENCFF897FXJ/@@download/ENCFF897FXJ.bam	GRCh38				released	s3://encode-public/2017/11/25/d0e375ff-5801-48be-b3fb-e7ba65eaf632/ENCFF897FXJ.bam				
ENCFF809CZI	bam	bam		unfiltered alignments	ENCSR805XIF	DNase-seq	UBERON:0000981	femur	tissue	Homo sapiens											DNA						2017-12-13	ENCODE				1							ENCFF146PWV, ENCFF168VUP, ENCFF496RSW, ENCFF501UMU, ENCFF831FTU	9017066672	ENCODE Processing Pipeline	b641fccdb682d2e0347102db607b84b8		https://www.encodeproject.org/files/ENCFF809CZI/@@download/ENCFF809CZI.bam	GRCh38				released	s3://encode-public/2017/11/25/4a6aa6a6-c470-4d36-b2e8-4a8aaceba866/ENCFF809CZI.bam				
ENCFF427DBM	bam	bam		unfiltered alignments	ENCSR845CFB	DNase-seq	CL:0000837	hematopoietic multipotent progenitor cell	in vitro differentiated cells	Homo sapiens	hydrocortisone succinate, kit ligand, interleukin-3, erythropoietin		8 day								DNA						2015-08-31	ENCODE				3							ENCFF496RSW, ENCFF973BQZ, ENCFF994YWK	945516311	ENCODE Processing Pipeline	d3400729560c72fb9daff7c19d939f71		https://www.encodeproject.org/files/ENCFF427DBM/@@download/ENCFF427DBM.bam	GRCh38				released	s3://encode-public/2018/05/29/b8f3e99d-e733-4ea2-8cfc-7ceaa64ac588/ENCFF427DBM.bam				
ENCFF253CVX	bam	bam		unfiltered alignments	ENCSR845CFB	DNase-seq	CL:0000837	hematopoietic multipotent progenitor cell	in vitro differentiated cells	Homo sapiens	hydrocortisone succinate, kit ligand, interleukin-3, erythropoietin		8 day								DNA						2015-08-31	ENCODE				3							ENCFF017ANR, ENCFF126GDU, ENCFF230ASG, ENCFF302ZEI, ENCFF475MIL, ENCFF496RSW, ENCFF601ORP, ENCFF607CEJ, ENCFF674SBU, ENCFF786TTA, ENCFF848QPD	22468421100	ENCODE Processing Pipeline	0f517525143919b9d8db3dc4224bae4e		https://www.encodeproject.org/files/ENCFF253CVX/@@download/ENCFF253CVX.bam	GRCh38				released	s3://encode-public/2018/05/29/2e10670c-cb52-46b9-87a0-c4f2d7a76898/ENCFF253CVX.bam				
ENCFF800QVD	bam	bam		alignments	ENCSR845CFB	DNase-seq	CL:0000837	hematopoietic multipotent progenitor cell	in vitro differentiated cells	Homo sapiens	hydrocortisone succinate, kit ligand, interleukin-3, erythropoietin		8 day								DNA						2015-08-31	ENCODE				3							ENCFF253CVX, ENCFF427DBM	17290674487	ENCODE Processing Pipeline	289413ed5cd3f68be84766de72f42668		https://www.encodeproject.org/files/ENCFF800QVD/@@download/ENCFF800QVD.bam	GRCh38				released	s3://encode-public/2018/05/29/82377382-c923-4473-96b3-8098afa1f997/ENCFF800QVD.bam				
ENCFF255STF	bam	bam		unfiltered alignments	ENCSR845CFB	DNase-seq	CL:0000837	hematopoietic multipotent progenitor cell	in vitro differentiated cells	Homo sapiens	hydrocortisone succinate, kit ligand, interleukin-3, erythropoietin		8 day								DNA						2015-08-31	ENCODE				1							ENCFF150TBB, ENCFF178PWC, ENCFF206RHC, ENCFF328XUE, ENCFF496RSW	5571313083	ENCODE Processing Pipeline	5de3ca55d5b006a69a9e5492e0244c40		https://www.encodeproject.org/files/ENCFF255STF/@@download/ENCFF255STF.bam	GRCh38				released	s3://encode-public/2017/08/24/30f04002-0d4a-4643-94a0-344e3b73665c/ENCFF255STF.bam				
ENCFF497SOH	bam	bam		unfiltered alignments	ENCSR845CFB	DNase-seq	CL:0000837	hematopoietic multipotent progenitor cell	in vitro differentiated cells	Homo sapiens	hydrocortisone succinate, kit ligand, interleukin-3, erythropoietin		8 day								DNA						2015-08-31	ENCODE				2							ENCFF012VTX, ENCFF053NCF, ENCFF159FWR, ENCFF314TZW, ENCFF360YUX, ENCFF496RSW, ENCFF561FAQ	18506785804	ENCODE Processing Pipeline	5a212be15ef06806ccc4faf2346e3c57		https://www.encodeproject.org/files/ENCFF497SOH/@@download/ENCFF497SOH.bam	GRCh38				released	s3://encode-public/2017/08/24/3741d219-fb39-4042-bddc-e90e4278686d/ENCFF497SOH.bam				
ENCFF016XZZ	bam	bam		alignments	ENCSR845CFB	DNase-seq	CL:0000837	hematopoietic multipotent progenitor cell	in vitro differentiated cells	Homo sapiens	hydrocortisone succinate, kit ligand, interleukin-3, erythropoietin		8 day								DNA						2015-08-31	ENCODE				1							ENCFF255STF	4433392869	ENCODE Processing Pipeline	a8d94b19af920af0c53a3395645b6ca7		https://www.encodeproject.org/files/ENCFF016XZZ/@@download/ENCFF016XZZ.bam	GRCh38				released	s3://encode-public/2017/08/24/ab4c6066-1e03-4abc-972a-1bf8dc321193/ENCFF016XZZ.bam				
ENCFF884HGF	bam	bam		alignments	ENCSR845CFB	DNase-seq	CL:0000837	hematopoietic multipotent progenitor cell	in vitro differentiated cells	Homo sapiens	hydrocortisone succinate, kit ligand, interleukin-3, erythropoietin		8 day								DNA						2015-08-31	ENCODE				2							ENCFF497SOH	13356576331	ENCODE Processing Pipeline	3b1c19a885d3b5724b34b68069c1b939		https://www.encodeproject.org/files/ENCFF884HGF/@@download/ENCFF884HGF.bam	GRCh38				released	s3://encode-public/2017/08/24/06d858d6-42c1-4dfa-9576-fb9bb619561a/ENCFF884HGF.bam				
ENCFF432HCJ	bam	bam		unfiltered alignments	ENCSR859CZM	DNase-seq	UBERON:0002021	occipital lobe	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF302ERV, ENCFF442BPO, ENCFF496RSW, ENCFF558FDQ, ENCFF560UBJ	22709983619	ENCODE Processing Pipeline	603974006fc9a7cfde9e172651dc9bde		https://www.encodeproject.org/files/ENCFF432HCJ/@@download/ENCFF432HCJ.bam	GRCh38				released	s3://encode-public/2017/08/24/8a563ba7-6cc3-4e73-9dc2-391bfb9c3b73/ENCFF432HCJ.bam				
ENCFF496UBY	bam	bam		alignments	ENCSR859CZM	DNase-seq	UBERON:0002021	occipital lobe	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF432HCJ	16625066200	ENCODE Processing Pipeline	20098d08631e4bb96076cf3940d97146		https://www.encodeproject.org/files/ENCFF496UBY/@@download/ENCFF496UBY.bam	GRCh38				released	s3://encode-public/2017/08/24/2ef860f4-14ec-4842-85eb-f92a7a8994c8/ENCFF496UBY.bam				
ENCFF970HQT	bam	bam		unfiltered alignments	ENCSR066WZJ	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF067QFC, ENCFF335KVO, ENCFF341NUH, ENCFF496RSW, ENCFF498XBD, ENCFF522QVS, ENCFF642ZEF, ENCFF768YIX, ENCFF815ZUV	9778918903	ENCODE Processing Pipeline	36b4a31abf1022ff2c7b3b62cecf6476		https://www.encodeproject.org/files/ENCFF970HQT/@@download/ENCFF970HQT.bam	GRCh38				released	s3://encode-public/2017/08/24/4d029b12-bfc2-4fc9-8276-c540d082b86e/ENCFF970HQT.bam				
ENCFF003YHO	bam	bam		alignments	ENCSR066WZJ	DNase-seq	UBERON:0002113	kidney	tissue	Homo sapiens											DNA						2016-05-09	ENCODE				1							ENCFF970HQT	8161142577	ENCODE Processing Pipeline	bea961b3635ecd845d5014b8a554c7a2		https://www.encodeproject.org/files/ENCFF003YHO/@@download/ENCFF003YHO.bam	GRCh38				released	s3://encode-public/2017/08/24/14718712-6f21-44e5-bd49-f276c5dc3a66/ENCFF003YHO.bam				
ENCFF192UDC	bam	bam		unfiltered alignments	ENCSR650FLQ	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF496RSW, ENCFF585OJH, ENCFF681KQG, ENCFF777HTK, ENCFF829RLK	10434494146	ENCODE Processing Pipeline	c57fbd0ef53a17ad0425fd11f0b123c8		https://www.encodeproject.org/files/ENCFF192UDC/@@download/ENCFF192UDC.bam	GRCh38				released	s3://encode-public/2019/09/11/f539c5b4-3d83-4b97-a3e7-968ba7a28038/ENCFF192UDC.bam				
ENCFF729TER	bam	bam		alignments	ENCSR650FLQ	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF192UDC	3623247569	ENCODE Processing Pipeline	bc286eb40d4806d36464f4b9bedb063d		https://www.encodeproject.org/files/ENCFF729TER/@@download/ENCFF729TER.bam	GRCh38				released	s3://encode-public/2019/09/11/fe7a434f-6ba3-4d2e-8135-caae5fe27bfc/ENCFF729TER.bam				
ENCFF375SRI	bam	bam		unfiltered alignments	ENCSR689DSM	DNase-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF102YZX, ENCFF329FCD, ENCFF496RSW, ENCFF512KTA, ENCFF531HJI	13477702202	ENCODE Processing Pipeline	cabd8b56e9f826bc84b2a89fcaa3e23f		https://www.encodeproject.org/files/ENCFF375SRI/@@download/ENCFF375SRI.bam	GRCh38				released	s3://encode-public/2019/09/13/e998a4b1-683b-4704-99e1-bb55e948e1dc/ENCFF375SRI.bam				
ENCFF888GBR	bam	bam		alignments	ENCSR689DSM	DNase-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF375SRI	3776168097	ENCODE Processing Pipeline	2962d8a1e04e40c177f0b79d005fc9ef		https://www.encodeproject.org/files/ENCFF888GBR/@@download/ENCFF888GBR.bam	GRCh38				released	s3://encode-public/2019/09/13/26118935-d0ed-45e2-a3e8-abade58f5188/ENCFF888GBR.bam				
ENCFF686KDK	bam	bam		unfiltered alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				1							ENCFF132APE, ENCFF137GCU, ENCFF325WIV, ENCFF389EBX, ENCFF406HKI, ENCFF496RSW, ENCFF899VDP	24126479532	ENCODE Processing Pipeline	ca46b182f7d0ee35f2c8821a2a1e94b6		https://www.encodeproject.org/files/ENCFF686KDK/@@download/ENCFF686KDK.bam	GRCh38				released	s3://encode-public/2017/08/24/6ab89e6a-c497-4b7e-8187-a1cbd0ed3be0/ENCFF686KDK.bam				
ENCFF325SLW	bam	bam		unfiltered alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				2							ENCFF215OEK, ENCFF229OLT, ENCFF250ACS, ENCFF280VUZ, ENCFF489YXE, ENCFF496RSW, ENCFF654SGF, ENCFF872MUK, ENCFF968CAT	15563835128	ENCODE Processing Pipeline	3e4ab83b8b5e9883ea54540553e4813b		https://www.encodeproject.org/files/ENCFF325SLW/@@download/ENCFF325SLW.bam	GRCh38				released	s3://encode-public/2017/08/24/71d10008-21ed-4c37-bbf2-0b50027e495d/ENCFF325SLW.bam				
ENCFF111ABS	bam	bam		alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				1							ENCFF686KDK	16236791107	ENCODE Processing Pipeline	6537b074ab070a750974c35dbfe26b77		https://www.encodeproject.org/files/ENCFF111ABS/@@download/ENCFF111ABS.bam	GRCh38				released	s3://encode-public/2017/08/24/dbc37c28-b3be-4678-adb4-b409a0a83793/ENCFF111ABS.bam				
ENCFF651CGY	bam	bam		alignments	ENCSR664PKM	DNase-seq	UBERON:0000948	heart	tissue	Homo sapiens											DNA						2016-09-22	ENCODE				2							ENCFF325SLW	10379853993	ENCODE Processing Pipeline	830280025302fb8537d1cf6c480f5a32		https://www.encodeproject.org/files/ENCFF651CGY/@@download/ENCFF651CGY.bam	GRCh38				released	s3://encode-public/2017/08/24/cad4753d-ca2f-4c3a-98f4-5deedf1fbbc3/ENCFF651CGY.bam				
ENCFF798BQK	bam	bam		unfiltered alignments	ENCSR702DPD	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF496RSW, ENCFF562HGS, ENCFF599IJZ, ENCFF734QLA, ENCFF787EGW	9551986950	ENCODE Processing Pipeline	fce68a0b79babd79ba922b15027b0d38		https://www.encodeproject.org/files/ENCFF798BQK/@@download/ENCFF798BQK.bam	GRCh38				released	s3://encode-public/2019/09/11/b0121c28-57d4-40fa-ba6c-81a7438b348d/ENCFF798BQK.bam				
ENCFF324DXM	bam	bam		alignments	ENCSR702DPD	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF798BQK	1833426734	ENCODE Processing Pipeline	3c6fabf264025692835d89884555321d		https://www.encodeproject.org/files/ENCFF324DXM/@@download/ENCFF324DXM.bam	GRCh38				released	s3://encode-public/2019/09/11/54ded00a-42f5-444a-ae3e-46b629311ed5/ENCFF324DXM.bam				
ENCFF036UMZ	bam	bam		unfiltered alignments	ENCSR000EOD	DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF496RSW, ENCFF757VLG, ENCFF780PZH, ENCFF786LXD	2820215718	ENCODE Processing Pipeline	4afcdb8453583df7df21f83d8f6b33c3		https://www.encodeproject.org/files/ENCFF036UMZ/@@download/ENCFF036UMZ.bam	GRCh38				released	s3://encode-public/2017/11/25/57291507-6234-49d8-8d9e-c2a14cb293a1/ENCFF036UMZ.bam				
ENCFF957MPC	bam	bam		unfiltered alignments	ENCSR000EOD	DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				1							ENCFF496RSW, ENCFF687QOC, ENCFF989CQA	16954148363	ENCODE Processing Pipeline	a239c3297b2555048372ef55ed5709f7		https://www.encodeproject.org/files/ENCFF957MPC/@@download/ENCFF957MPC.bam	GRCh38				released	s3://encode-public/2017/11/25/a7a93353-7df9-4370-b549-93454a2516dd/ENCFF957MPC.bam				
ENCFF106XFJ	bam	bam		unfiltered alignments	ENCSR000EOD	DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF044QWH, ENCFF084JXF, ENCFF295SLU, ENCFF496RSW	2453355549	ENCODE Processing Pipeline	1012acb34dfa6c3707521a1f9b065e51		https://www.encodeproject.org/files/ENCFF106XFJ/@@download/ENCFF106XFJ.bam	GRCh38				released	s3://encode-public/2017/11/25/2ecc5f66-3415-4c8d-8a9f-cf567f521d32/ENCFF106XFJ.bam				
ENCFF843RUT	bam	bam		alignments	ENCSR000EOD	DNase-seq	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											DNA						2010-12-16	ENCODE				2							ENCFF106XFJ	1837315051	ENCODE Processing Pipeline	809d1e53c70a516c23ce9337ccd5af3a		https://www.encodeproject.org/files/ENCFF843RUT/@@download/ENCFF843RUT.bam	GRCh38				released	s3://encode-public/2017/11/25/b52b3e6d-a9a1-46ab-b6aa-76b495f57192/ENCFF843RUT.bam				
