File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF982BOE	bam	bam		alignments	ENCSR891KSP	ChIP-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2			36				ENCFF730JFU, ENCFF790KKL, ENCFF807MUK, ENCFF931MHO	274959563	ENCODE Processing Pipeline	f6371f2e181315308da122f39a664c61		https://www.encodeproject.org/files/ENCFF982BOE/@@download/ENCFF982BOE.bam	hg19				released	s3://encode-public/2016/12/19/aad6f544-f810-4c79-bdf2-3c71088084ca/ENCFF982BOE.bam				
ENCFF012NGZ	bam	bam		alignments	ENCSR561YSH	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF375GAE, ENCFF807MUK	726972979	ENCODE Processing Pipeline	d1409e3b0db94bf11079f6a8a506ece7		https://www.encodeproject.org/files/ENCFF012NGZ/@@download/ENCFF012NGZ.bam	hg19				released	s3://encode-public/2017/05/09/3df824c2-126a-4a27-935f-aa884dcd2dda/ENCFF012NGZ.bam				
ENCFF236RNZ	bam	bam		alignments	ENCSR857GMX	ChIP-seq	EFO:0006710	OCI-LY3	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1			36				ENCFF002BCD, ENCFF145ANA, ENCFF466ICJ, ENCFF807MUK	1137514369	ENCODE Processing Pipeline	eb7a29c214a4e752e9b2cb1bff3d76df		https://www.encodeproject.org/files/ENCFF236RNZ/@@download/ENCFF236RNZ.bam	hg19				released	s3://encode-public/2016/10/26/a356e11a-12f6-470b-bfdf-8a76c56e889d/ENCFF236RNZ.bam				
ENCFF056MQP	bam	bam		alignments	ENCSR857GMX	ChIP-seq	EFO:0006710	OCI-LY3	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2			36				ENCFF002AUE, ENCFF539JCY, ENCFF807MUK, ENCFF810ZTW	1225802070	ENCODE Processing Pipeline	fcb7cd7c677af042f85ab2a2c79fc09d		https://www.encodeproject.org/files/ENCFF056MQP/@@download/ENCFF056MQP.bam	hg19				released	s3://encode-public/2016/10/26/56246f08-5dcb-4856-b77f-e4f78f36c940/ENCFF056MQP.bam				
ENCFF807ANX	bam	bam		alignments	ENCSR355GNZ	ChIP-seq	UBERON:0001621	coronary artery	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF306PEZ, ENCFF478JMS, ENCFF614EJM, ENCFF807MUK, ENCFF886XBD	2252031340	ENCODE Processing Pipeline	0d8d3a091686d8a825e17e37d98666d3		https://www.encodeproject.org/files/ENCFF807ANX/@@download/ENCFF807ANX.bam	hg19				released	s3://encode-public/2019/08/11/d2297807-9948-4621-9629-dc397dd7b7fc/ENCFF807ANX.bam				
ENCFF471QZV	bam	bam		alignments	ENCSR429YAE	ChIP-seq	EFO:0007105	iPS-18a	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF176RPG, ENCFF689LBV, ENCFF745NTJ, ENCFF807MUK, ENCFF989MLG	1697253421	ENCODE Processing Pipeline	42ae1a1edb36884b5bedeebb1280a942		https://www.encodeproject.org/files/ENCFF471QZV/@@download/ENCFF471QZV.bam	hg19				released	s3://encode-public/2016/12/19/64fb9e56-8de5-495d-a2b8-6b811e073db4/ENCFF471QZV.bam				
ENCFF598TVO	bam	bam		alignments	ENCSR086QZY	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-15	ENCODE				1			76				ENCFF166ZJN, ENCFF259ULI, ENCFF674WFL, ENCFF807MUK, ENCFF970BWS	1996642600	ENCODE Processing Pipeline	dba0394a6e00b60776b0de4906c7e865		https://www.encodeproject.org/files/ENCFF598TVO/@@download/ENCFF598TVO.bam	hg19				released	s3://encode-public/2018/12/12/b2fd1111-a86a-4a8f-bf5c-856e99172549/ENCFF598TVO.bam				
ENCFF133BCN	bam	bam		alignments	ENCSR346FVK	ChIP-seq	UBERON:0000996	vagina	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1			76				ENCFF319FBJ, ENCFF334PZB, ENCFF399BJW, ENCFF501VAD, ENCFF807MUK	1615716806	ENCODE Processing Pipeline	97ff65d4b785ead8e0278e81a9119303		https://www.encodeproject.org/files/ENCFF133BCN/@@download/ENCFF133BCN.bam	hg19				released	s3://encode-public/2018/11/27/47ed9695-b83c-4991-b79e-bc16eed908ab/ENCFF133BCN.bam				
ENCFF628NNB	bam	bam		alignments	ENCSR091KXI	ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1			76				ENCFF065AFV, ENCFF205CMA, ENCFF547ASL, ENCFF807MUK, ENCFF874IQC	2327410018	ENCODE Processing Pipeline	20712d3d6942627f77409a1a1e7b15ff		https://www.encodeproject.org/files/ENCFF628NNB/@@download/ENCFF628NNB.bam	hg19				released	s3://encode-public/2019/02/09/5c247475-0f4a-4d32-88e8-b7d90a0c8ca9/ENCFF628NNB.bam				
ENCFF570OTY	bam	bam		alignments	ENCSR034ZKE	ChIP-seq	UBERON:0008367	breast epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-03	ENCODE				1			76				ENCFF697YTU, ENCFF737ZSN, ENCFF807MUK	1596944857	ENCODE Processing Pipeline	b64b7422547384b903134ebcc6750c44		https://www.encodeproject.org/files/ENCFF570OTY/@@download/ENCFF570OTY.bam	hg19				released	s3://encode-public/2016/10/31/450782d3-ffa0-4b14-ae3e-405f2c33c105/ENCFF570OTY.bam				
ENCFF226TTG	bam	bam		alignments	ENCSR443UYU	ChIP-seq	UBERON:0001621	coronary artery	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-03	ENCODE				1			76				ENCFF091MNB, ENCFF182ELC, ENCFF807MUK	1576148754	ENCODE Processing Pipeline	3ba81c03a3292473c1c8eae109f7b7bc		https://www.encodeproject.org/files/ENCFF226TTG/@@download/ENCFF226TTG.bam	hg19				released	s3://encode-public/2016/10/31/96416529-ca68-4418-bb24-7cb90cf82d25/ENCFF226TTG.bam				
ENCFF718RYE	bam	bam		alignments	ENCSR642HHF	ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF471EQE, ENCFF807MUK	380567203	ENCODE Processing Pipeline	1bb3e03492998be0f077c6bc820feb52		https://www.encodeproject.org/files/ENCFF718RYE/@@download/ENCFF718RYE.bam	hg19				released	s3://encode-public/2017/03/17/ccef6fbb-41c0-4691-a6c4-b302bad0c35e/ENCFF718RYE.bam				
ENCFF824HIQ	bam	bam		alignments	ENCSR769FOC	ChIP-seq	EFO:0002847	PC-9	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE				2			76				ENCFF443IWZ, ENCFF807MUK	1921370475	ENCODE Processing Pipeline	26923ae1c3beade701bfc15e79934e56		https://www.encodeproject.org/files/ENCFF824HIQ/@@download/ENCFF824HIQ.bam	hg19				released	s3://encode-public/2016/11/11/cee650f3-9fae-4cfc-aa26-bdcd6510eefb/ENCFF824HIQ.bam				
ENCFF079DIA	bam	bam		alignments	ENCSR769FOC	ChIP-seq	EFO:0002847	PC-9	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE				1			76				ENCFF763WUN, ENCFF807MUK	2564866099	ENCODE Processing Pipeline	2d1ab0786fdbae38bf5e40b62bcd3dc7		https://www.encodeproject.org/files/ENCFF079DIA/@@download/ENCFF079DIA.bam	hg19				released	s3://encode-public/2016/11/11/c69e9bc5-529d-4618-9afc-d8b0d4b5b3c9/ENCFF079DIA.bam				
ENCFF260RQA	bam	bam		alignments	ENCSR640XRV	ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2017-10-30	ENCODE				2			76				ENCFF150WJQ, ENCFF262VEL, ENCFF297OWJ, ENCFF368BYS, ENCFF369HGQ, ENCFF371YTC, ENCFF391LOH, ENCFF478NRM, ENCFF615BYM, ENCFF807MUK, ENCFF924TJF	1981015327	ENCODE Processing Pipeline	5394fc4f48d26319a1a3e542700d958c		https://www.encodeproject.org/files/ENCFF260RQA/@@download/ENCFF260RQA.bam	hg19				released	s3://encode-public/2019/08/30/93978e37-d712-435d-be4d-d6e0d8da0103/ENCFF260RQA.bam				
ENCFF538APS	bam	bam		alignments	ENCSR640XRV	ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2017-10-30	ENCODE				1			76				ENCFF189BBG, ENCFF805LTN, ENCFF807MUK, ENCFF953WUQ, ENCFF977TRY	3321637109	ENCODE Processing Pipeline	4b8c0b056c94fde25090942179d0d795		https://www.encodeproject.org/files/ENCFF538APS/@@download/ENCFF538APS.bam	hg19				released	s3://encode-public/2019/08/30/1eca9c23-a5a4-490c-aac9-e443d24f3d38/ENCFF538APS.bam				
ENCFF049EOL	bam	bam		alignments	ENCSR550WUX	ChIP-seq	UBERON:0002048	lung	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF807MUK, ENCFF906WKZ	408438949	ENCODE Processing Pipeline	77f78a924e7dabec2c9eba97263ca457		https://www.encodeproject.org/files/ENCFF049EOL/@@download/ENCFF049EOL.bam	hg19				released	s3://encode-public/2017/05/10/5ef4e418-4032-4120-a11c-0b66ea795f04/ENCFF049EOL.bam				
ENCFF711OFK	bam	bam		alignments	ENCSR758KRK	ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1			76				ENCFF096DGK, ENCFF400HWQ, ENCFF733MLR, ENCFF807MUK, ENCFF871OUX	2487278847	ENCODE Processing Pipeline	d9da521d253625cecd76a445a7ad7a48		https://www.encodeproject.org/files/ENCFF711OFK/@@download/ENCFF711OFK.bam	hg19				released	s3://encode-public/2019/02/09/3496cf76-44bf-4041-9090-a0742229424f/ENCFF711OFK.bam				
ENCFF100JEN	bam	bam		alignments	ENCSR000AOQ	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				1			36				ENCFF000CHK, ENCFF807MUK	377212899	ENCODE Processing Pipeline	bafed1e6e0997b7ea88d80f13a15d681		https://www.encodeproject.org/files/ENCFF100JEN/@@download/ENCFF100JEN.bam	hg19				released	s3://encode-public/2017/04/06/09300cdf-3f12-42c2-833e-530b08f5fc21/ENCFF100JEN.bam				
ENCFF384LZD	bam	bam		alignments	ENCSR000AOQ	ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				2			36				ENCFF000CHH, ENCFF807MUK	402672853	ENCODE Processing Pipeline	c4b0c08470f742dbf3108c4b772094f8		https://www.encodeproject.org/files/ENCFF384LZD/@@download/ENCFF384LZD.bam	hg19				released	s3://encode-public/2017/04/06/8904be74-4784-4c60-b141-e05fa3d0ed31/ENCFF384LZD.bam				
ENCFF364PAM	bam	bam		alignments	ENCSR661KMA	ChIP-seq	EFO:0002824	HCT116	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-18	ENCODE				1			36				ENCFF623IJZ, ENCFF807MUK	415879497	ENCODE Processing Pipeline	67b7c4cd0c398089dbf7b057433fd897		https://www.encodeproject.org/files/ENCFF364PAM/@@download/ENCFF364PAM.bam	hg19				released	s3://encode-public/2016/11/15/4f6664a1-8a98-440a-8228-648b6b42d77b/ENCFF364PAM.bam				
ENCFF823CSZ	bam	bam		alignments	ENCSR661KMA	ChIP-seq	EFO:0002824	HCT116	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-18	ENCODE				2			36				ENCFF082JPN, ENCFF807MUK	1253266135	ENCODE Processing Pipeline	2141ebce49ccda6c290624b6d8cd6a10		https://www.encodeproject.org/files/ENCFF823CSZ/@@download/ENCFF823CSZ.bam	hg19				released	s3://encode-public/2016/11/15/b0843b5d-084f-40dd-a140-bccf6fbf52e8/ENCFF823CSZ.bam				
ENCFF922MBX	bam	bam		alignments	ENCSR892HPQ	ChIP-seq	CL:0000905	effector memory CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF662VCH, ENCFF677EGP, ENCFF748HJO, ENCFF807MUK	399649371	ENCODE Processing Pipeline	ea0e37c34a91142c91fa829dc495baeb		https://www.encodeproject.org/files/ENCFF922MBX/@@download/ENCFF922MBX.bam	hg19				released	s3://encode-public/2016/12/19/1125c480-56fb-44cd-af49-3805fcbc8088/ENCFF922MBX.bam				
ENCFF819ZAF	bam	bam		alignments	ENCSR249IKQ	ChIP-seq	UBERON:0001211	Peyer's patch	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-09	ENCODE				1			76				ENCFF015FDL, ENCFF199HWV, ENCFF305CFK, ENCFF807MUK, ENCFF932HFC	1420735653	ENCODE Processing Pipeline	a53bb1870cab2a6ee570d15ecc68e20a		https://www.encodeproject.org/files/ENCFF819ZAF/@@download/ENCFF819ZAF.bam	hg19				released	s3://encode-public/2018/11/27/4e31b008-b3a8-4b59-84cc-1655d57343f8/ENCFF819ZAF.bam				
ENCFF053GYS	bam	bam		alignments	ENCSR235ZBF	ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF024MIO, ENCFF807MUK	701939162	ENCODE Processing Pipeline	3c47aa3b9a57098207ac5e32cf8b3a16		https://www.encodeproject.org/files/ENCFF053GYS/@@download/ENCFF053GYS.bam	hg19				released	s3://encode-public/2017/05/09/580ad6f4-8ab2-4d56-bb50-c5e1a2f7e660/ENCFF053GYS.bam				
ENCFF386QCT	bam	bam		alignments	ENCSR743DDX	ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF061QOM, ENCFF358COO, ENCFF807MUK	1052581598	ENCODE Processing Pipeline	ac9e7605f17aaa4e94e2d0f7f3732676		https://www.encodeproject.org/files/ENCFF386QCT/@@download/ENCFF386QCT.bam	hg19				released	s3://encode-public/2016/12/19/5b1a60ed-3a19-404a-ac18-078ec4257f04/ENCFF386QCT.bam				
ENCFF885JWN	bam	bam		alignments	ENCSR540ADS	ChIP-seq	UBERON:0002048	lung	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF807MUK, ENCFF991PYU	1169296637	ENCODE Processing Pipeline	2acf41a37634c3d789ed1fcc294ad08d		https://www.encodeproject.org/files/ENCFF885JWN/@@download/ENCFF885JWN.bam	hg19				released	s3://encode-public/2016/12/19/f443b1d4-67c7-473e-88f0-a7679fd17afd/ENCFF885JWN.bam				
ENCFF488IPX	bam	bam		alignments	ENCSR597BWL	ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE				2			76				ENCFF176GZS, ENCFF807MUK	1053988758	ENCODE Processing Pipeline	00a4777ca860f3d2679596df2895c918		https://www.encodeproject.org/files/ENCFF488IPX/@@download/ENCFF488IPX.bam	hg19				released	s3://encode-public/2016/10/26/a1cdfbfd-7b6c-4d4e-bda2-4f9e86886b09/ENCFF488IPX.bam				
ENCFF424LMQ	bam	bam		alignments	ENCSR597BWL	ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-05-23	ENCODE				1			76				ENCFF570KZO, ENCFF807MUK	1699773295	ENCODE Processing Pipeline	fd1c459f1494e420cb20e4d1c38cc529		https://www.encodeproject.org/files/ENCFF424LMQ/@@download/ENCFF424LMQ.bam	hg19				released	s3://encode-public/2016/10/26/9798a87a-13bf-4e3c-93c4-321007ca51cb/ENCFF424LMQ.bam				
ENCFF688WGV	bam	bam		alignments	ENCSR000APN	ChIP-seq	CL:0002551	fibroblast of dermis	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				1			36				ENCFF000CKG, ENCFF807MUK	353196161	ENCODE Processing Pipeline	34a5510956f55f529873e90881999be3		https://www.encodeproject.org/files/ENCFF688WGV/@@download/ENCFF688WGV.bam	hg19				released	s3://encode-public/2017/04/04/5269f21d-247d-4fef-8909-05db4e83b0c9/ENCFF688WGV.bam				
ENCFF721HIJ	bam	bam		alignments	ENCSR000APN	ChIP-seq	CL:0002551	fibroblast of dermis	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE				2			36				ENCFF000CKH, ENCFF807MUK	1186942157	ENCODE Processing Pipeline	8e724c7f9d41af20a077847a2082aa07		https://www.encodeproject.org/files/ENCFF721HIJ/@@download/ENCFF721HIJ.bam	hg19				released	s3://encode-public/2017/04/04/f762da0d-589b-40c6-8ccd-4cd632d24e57/ENCFF721HIJ.bam				
ENCFF563GHN	bam	bam		alignments	ENCSR729GQT	ChIP-seq	EFO:0007108	iPS-20b	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF044NZG, ENCFF308RQQ, ENCFF645NQX, ENCFF807MUK, ENCFF950QNY	1069706283	ENCODE Processing Pipeline	e5efeac6cf6b37c09b29aab110f26c2e		https://www.encodeproject.org/files/ENCFF563GHN/@@download/ENCFF563GHN.bam	hg19				released	s3://encode-public/2016/12/19/a107e82d-ce9e-43ab-b738-a4541e3cb331/ENCFF563GHN.bam				
ENCFF647QMO	bam	bam		alignments	ENCSR891BTJ	ChIP-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1			76				ENCFF092JSR, ENCFF420HES, ENCFF437TKR, ENCFF519ETK, ENCFF807MUK	1654594457	ENCODE Processing Pipeline	1bbcf556ee15d1fa3b5786ae1d6bdceb		https://www.encodeproject.org/files/ENCFF647QMO/@@download/ENCFF647QMO.bam	hg19				released	s3://encode-public/2019/08/11/4d156a8f-e236-4c63-8078-b53ea4eba747/ENCFF647QMO.bam				
ENCFF626UMU	bam	bam		alignments	ENCSR500YBS	ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE				1			76				ENCFF089KJG, ENCFF431PJB, ENCFF807MUK, ENCFF908MFI, ENCFF912LCB	3382872711	ENCODE Processing Pipeline	6abd1ad9873c96c771b506831d02b862		https://www.encodeproject.org/files/ENCFF626UMU/@@download/ENCFF626UMU.bam	hg19				released	s3://encode-public/2019/02/10/eee8622e-71da-4b7a-b1da-8fabb5479c8d/ENCFF626UMU.bam				
ENCFF717VXE	bam	bam		alignments	ENCSR522MTS	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE				1			76				ENCFF267XKE, ENCFF396KLB, ENCFF713DNF, ENCFF769EGQ, ENCFF807MUK	3085320860	ENCODE Processing Pipeline	07230d6a91e4ba23a9220f4a62060261		https://www.encodeproject.org/files/ENCFF717VXE/@@download/ENCFF717VXE.bam	hg19				released	s3://encode-public/2019/06/12/ed8c43e1-998a-404d-a4c6-faea7a1e377a/ENCFF717VXE.bam				
ENCFF637QJT	bam	bam		alignments	ENCSR505OPZ	ChIP-seq	EFO:0007096	iPS DF 19.11	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1			36				ENCFF093XFY, ENCFF539GZC, ENCFF807MUK	3073751394	ENCODE Processing Pipeline	209b02591a1ab8c72434cf1a0c3f2891		https://www.encodeproject.org/files/ENCFF637QJT/@@download/ENCFF637QJT.bam	hg19				released	s3://encode-public/2016/12/19/05a21d70-0512-4de3-ac26-09a8f6b3e318/ENCFF637QJT.bam				
ENCFF849KFW	bam	bam		alignments	ENCSR505OPZ	ChIP-seq	EFO:0007096	iPS DF 19.11	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2			36				ENCFF504WFG, ENCFF807MUK	2977687267	ENCODE Processing Pipeline	70c7cc7d3cab58acd152ede55d5ad7ca		https://www.encodeproject.org/files/ENCFF849KFW/@@download/ENCFF849KFW.bam	hg19				released	s3://encode-public/2016/12/19/5ad0b2a7-5230-4d57-816b-80a4c29efe4a/ENCFF849KFW.bam				
