File accession	File format	File type	File format type	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF114XOB	bam	bam		alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF426UOT, ENCFF807MUK, ENCFF957IAM	3835123595	ENCODE Processing Pipeline	94b6add7fbfc7eabb26772d391099209		https://www.encodeproject.org/files/ENCFF114XOB/@@download/ENCFF114XOB.bam	hg19				released	s3://encode-public/2017/03/01/62e12b3d-1c14-4678-872a-98d391e22b7b/ENCFF114XOB.bam				
ENCFF607ITE	bam	bam		alignments	ENCSR391NPE	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF415BYG, ENCFF502OEM, ENCFF807MUK	6416238381	ENCODE Processing Pipeline	08e4036395bf5f01d746977332681361		https://www.encodeproject.org/files/ENCFF607ITE/@@download/ENCFF607ITE.bam	hg19				released	s3://encode-public/2017/03/01/2c938d49-cc20-4aa4-975e-837eb219a7c5/ENCFF607ITE.bam				
ENCFF960OEZ	bam	bam		alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF121KWI, ENCFF289XSZ, ENCFF807MUK	7449584867	ENCODE Processing Pipeline	feb111387944895ccf90607ec9bd37df		https://www.encodeproject.org/files/ENCFF960OEZ/@@download/ENCFF960OEZ.bam	hg19				released	s3://encode-public/2017/03/01/aba12a2f-f0e6-43a7-ba80-76d6d42dc546/ENCFF960OEZ.bam				
ENCFF888DFO	bam	bam		alignments	ENCSR777CQW	ChIP-seq	EFO:0002095	22Rv1	cell line	Homo sapiens	17β-hydroxy-5α-androstan-3-one	10 nM	4 hour							H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF443ZYO, ENCFF724WMY, ENCFF807MUK	6095988741	ENCODE Processing Pipeline	9a808fdc983a16dd08ebc7f320fe5c93		https://www.encodeproject.org/files/ENCFF888DFO/@@download/ENCFF888DFO.bam	hg19				released	s3://encode-public/2017/03/01/60c10bf6-ce9e-4b6f-b72a-390cb2bfdc35/ENCFF888DFO.bam				
ENCFF582LAP	bam	bam		alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				2			100				ENCFF036JGO, ENCFF052SOO, ENCFF807MUK	5799740512	ENCODE Processing Pipeline	39674b23b6bf3cc28be9d54b407bdcc6		https://www.encodeproject.org/files/ENCFF582LAP/@@download/ENCFF582LAP.bam	hg19				released	s3://encode-public/2017/03/01/47888a80-a0a8-451c-a79e-caa5e54ac4ad/ENCFF582LAP.bam				
ENCFF299KDY	bam	bam		alignments	ENCSR910PDW	ChIP-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE				1			100				ENCFF317KRC, ENCFF807MUK, ENCFF851FQK	6601929395	ENCODE Processing Pipeline	d5480171b6b8c40d093f98a32dd8f235		https://www.encodeproject.org/files/ENCFF299KDY/@@download/ENCFF299KDY.bam	hg19				released	s3://encode-public/2017/03/02/831da0a2-162d-4ca8-bb90-0215b5c897eb/ENCFF299KDY.bam				
ENCFF832PZL	bam	bam		alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				1			100				ENCFF704XKC, ENCFF707CNX, ENCFF807MUK	4460447337	ENCODE Processing Pipeline	ca22119a31f0910bd95e98f11a1fbce9		https://www.encodeproject.org/files/ENCFF832PZL/@@download/ENCFF832PZL.bam	hg19				released	s3://encode-public/2017/03/21/c657abc9-3f2f-4d40-8034-b7eed8908068/ENCFF832PZL.bam				
ENCFF387ZJZ	bam	bam		alignments	ENCSR597ULV	ChIP-seq	EFO:0007752	VCaP	cell line	Homo sapiens										H3K27ac-human	DNA						2017-04-03	ENCODE				2			100				ENCFF437EXK, ENCFF455NHN, ENCFF807MUK	9281064627	ENCODE Processing Pipeline	ef00d2b1852ca8be8adcc0efe0bb5d4c		https://www.encodeproject.org/files/ENCFF387ZJZ/@@download/ENCFF387ZJZ.bam	hg19				released	s3://encode-public/2017/07/20/882aaae3-6746-4cad-a819-0d056484b223/ENCFF387ZJZ.bam				
ENCFF274TNM	bam	bam		alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1							ENCFF002BAM, ENCFF807MUK	616998615	ENCODE Processing Pipeline	b461cdd788bc39d02187db88ebfb1824		https://www.encodeproject.org/files/ENCFF274TNM/@@download/ENCFF274TNM.bam	hg19				released	s3://encode-public/2015/10/27/1ab1a871-4a94-4650-b6b0-8b6d120d1498/ENCFF274TNM.bam				
ENCFF821QHG	bam	bam		alignments	ENCSR741STU	ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2			36				ENCFF538SFE, ENCFF807MUK	785119056	ENCODE Processing Pipeline	d4d66f3028ffbd70c1ab03a8e53e49a3		https://www.encodeproject.org/files/ENCFF821QHG/@@download/ENCFF821QHG.bam	hg19				released	s3://encode-public/2016/10/11/84ad3827-62fe-4f89-aadb-6c08da33538a/ENCFF821QHG.bam				
ENCFF814JSE	bam	bam		alignments	ENCSR835MMN	ChIP-seq	EFO:0002860	SK-N-MC	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-18	ENCODE				1			36				ENCFF066HPX, ENCFF807MUK	1530623777	ENCODE Processing Pipeline	a98959ed3163b363b4049f88a4725738		https://www.encodeproject.org/files/ENCFF814JSE/@@download/ENCFF814JSE.bam	hg19				released	s3://encode-public/2016/11/09/a353c24b-c513-4ea2-b9ec-4c031673a20b/ENCFF814JSE.bam				
ENCFF818VJD	bam	bam		alignments	ENCSR835MMN	ChIP-seq	EFO:0002860	SK-N-MC	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-18	ENCODE				2			36				ENCFF807MUK, ENCFF936KFD	983522042	ENCODE Processing Pipeline	407f63225fa95d011bbfdd2b9f2806cc		https://www.encodeproject.org/files/ENCFF818VJD/@@download/ENCFF818VJD.bam	hg19				released	s3://encode-public/2016/11/14/be86a38d-ac38-41ae-b4de-3aa56a872b9e/ENCFF818VJD.bam				
ENCFF594GSQ	bam	bam		alignments	ENCSR597UDW	ChIP-seq	EFO:0005907	OCI-LY1	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2							ENCFF002AUX, ENCFF807MUK	818672670	ENCODE Processing Pipeline	2e0193fc6cca74132ed9553f90de0f46		https://www.encodeproject.org/files/ENCFF594GSQ/@@download/ENCFF594GSQ.bam	hg19				released	s3://encode-public/2015/10/27/ee569f46-9400-4fa1-a68a-e8741ff72ede/ENCFF594GSQ.bam				
ENCFF884LKB	bam	bam		alignments	ENCSR597UDW	ChIP-seq	EFO:0005907	OCI-LY1	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1			36				ENCFF590TMQ, ENCFF606DIN, ENCFF807MUK	562654992	ENCODE Processing Pipeline	40045c75ba270a5f5e54106e2057edba		https://www.encodeproject.org/files/ENCFF884LKB/@@download/ENCFF884LKB.bam	hg19				released	s3://encode-public/2016/10/13/a96c1ed5-7d63-4482-91e2-9477a844fed2/ENCFF884LKB.bam				
ENCFF364PAM	bam	bam		alignments	ENCSR661KMA	ChIP-seq	EFO:0002824	HCT116	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-18	ENCODE				1			36				ENCFF623IJZ, ENCFF807MUK	415879497	ENCODE Processing Pipeline	67b7c4cd0c398089dbf7b057433fd897		https://www.encodeproject.org/files/ENCFF364PAM/@@download/ENCFF364PAM.bam	hg19				released	s3://encode-public/2016/11/15/4f6664a1-8a98-440a-8228-648b6b42d77b/ENCFF364PAM.bam				
ENCFF823CSZ	bam	bam		alignments	ENCSR661KMA	ChIP-seq	EFO:0002824	HCT116	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-18	ENCODE				2			36				ENCFF082JPN, ENCFF807MUK	1253266135	ENCODE Processing Pipeline	2141ebce49ccda6c290624b6d8cd6a10		https://www.encodeproject.org/files/ENCFF823CSZ/@@download/ENCFF823CSZ.bam	hg19				released	s3://encode-public/2016/11/15/b0843b5d-084f-40dd-a140-bccf6fbf52e8/ENCFF823CSZ.bam				
ENCFF040NGJ	bam	bam		alignments	ENCSR714TJD	ChIP-seq	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE				2			36				ENCFF350YIV, ENCFF807MUK	733992027	ENCODE Processing Pipeline	7b6825d595094301687ce4e5f894a1fb		https://www.encodeproject.org/files/ENCFF040NGJ/@@download/ENCFF040NGJ.bam	hg19				released	s3://encode-public/2016/10/19/e7f83992-c6fb-42d4-b233-d6dd03ac8129/ENCFF040NGJ.bam				
ENCFF416TYB	bam	bam		alignments	ENCSR714TJD	ChIP-seq	EFO:0002106	A673	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE				1			36				ENCFF246GBE, ENCFF807MUK	719192459	ENCODE Processing Pipeline	bcb6634b8e909721c667b537b39c4eef		https://www.encodeproject.org/files/ENCFF416TYB/@@download/ENCFF416TYB.bam	hg19				released	s3://encode-public/2016/10/25/9fa5459d-eae1-41cf-b12b-4dc73f9dfaa8/ENCFF416TYB.bam				
ENCFF119ZDZ	bam	bam		alignments	ENCSR660IQS	ChIP-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1			37				ENCFF002BES, ENCFF807MUK	1217110716	ENCODE Processing Pipeline	12d53cf93a660bbcee5660ba7c61859c		https://www.encodeproject.org/files/ENCFF119ZDZ/@@download/ENCFF119ZDZ.bam	hg19				released	s3://encode-public/2016/11/15/299b3c0f-a6ce-4e72-be4e-c20ddba0bf5c/ENCFF119ZDZ.bam				
ENCFF671FAG	bam	bam		alignments	ENCSR660IQS	ChIP-seq	EFO:0005719	Karpas-422	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2			36				ENCFF033EKA, ENCFF807MUK	806612283	ENCODE Processing Pipeline	ef0c6a52b220ac1d5181b4efd5be7958		https://www.encodeproject.org/files/ENCFF671FAG/@@download/ENCFF671FAG.bam	hg19				released	s3://encode-public/2016/11/15/572123cb-98c6-4561-aa46-1caee5217a12/ENCFF671FAG.bam				
ENCFF492XPT	bam	bam		alignments	ENCSR905TYC	ChIP-seq	CL:0000103	bipolar neuron	in vitro differentiated cells	Homo sapiens	doxycycline hyclate	0.5 μg/mL	4 day							H3K27ac-human	DNA						2016-05-04	ENCODE				1			76				ENCFF214IZX, ENCFF792DKM, ENCFF807MUK	5576066585	ENCODE Processing Pipeline	f2d191a7df86bb4d35d4b90745d23d62		https://www.encodeproject.org/files/ENCFF492XPT/@@download/ENCFF492XPT.bam	hg19				released	s3://encode-public/2016/10/19/d56711dc-f757-46ca-8d33-d49e2cd85fd3/ENCFF492XPT.bam				
ENCFF940AWR	bam	bam		alignments	ENCSR905TYC	ChIP-seq	CL:0000103	bipolar neuron	in vitro differentiated cells	Homo sapiens	doxycycline hyclate	0.5 μg/mL	4 day							H3K27ac-human	DNA						2016-05-04	ENCODE				2			76				ENCFF479PGG, ENCFF807MUK, ENCFF988WZZ	3223467878	ENCODE Processing Pipeline	e00e77912647da66e7f3b8c0ede30d73		https://www.encodeproject.org/files/ENCFF940AWR/@@download/ENCFF940AWR.bam	hg19				released	s3://encode-public/2016/10/19/4ecb1f8b-3f32-40e5-9e59-378564dcb5ae/ENCFF940AWR.bam				
ENCFF452IOM	bam	bam		alignments	ENCSR987PNT	ChIP-seq	EFO:0007610	RWPE2	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE				1			100				ENCFF685WRF, ENCFF807MUK, ENCFF844OSE	3550376319	ENCODE Processing Pipeline	50474bd174d4a7d35ffeecafd923f72e		https://www.encodeproject.org/files/ENCFF452IOM/@@download/ENCFF452IOM.bam	hg19				archived	s3://encode-public/2017/03/04/4ae8b6b9-9a62-452a-80da-7a3000f637be/ENCFF452IOM.bam				
ENCFF678EEQ	bam	bam		alignments	ENCSR987PNT	ChIP-seq	EFO:0007610	RWPE2	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE				2			100				ENCFF326ROP, ENCFF548VDA, ENCFF807MUK	4444699629	ENCODE Processing Pipeline	5fd5af76e810eb11ff1b21ae2b94c0c2		https://www.encodeproject.org/files/ENCFF678EEQ/@@download/ENCFF678EEQ.bam	hg19				released	s3://encode-public/2017/03/04/654ca3b2-a6a9-4111-93f2-9530af5335ee/ENCFF678EEQ.bam				
ENCFF705ZVG	bam	bam		alignments	ENCSR987PNT	ChIP-seq	EFO:0007610	RWPE2	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-16	ENCODE				1			100				ENCFF420UBY, ENCFF504UZA, ENCFF685WRF, ENCFF807MUK, ENCFF844OSE	4246623052	ENCODE Processing Pipeline	184455ac1f36d21aaba880d65dfe1661		https://www.encodeproject.org/files/ENCFF705ZVG/@@download/ENCFF705ZVG.bam	hg19				released	s3://encode-public/2017/07/14/ce1ca777-fd60-40f9-b62f-4eef70569a0e/ENCFF705ZVG.bam				
ENCFF824HIQ	bam	bam		alignments	ENCSR769FOC	ChIP-seq	EFO:0002847	PC-9	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE				2			76				ENCFF443IWZ, ENCFF807MUK	1921370475	ENCODE Processing Pipeline	26923ae1c3beade701bfc15e79934e56		https://www.encodeproject.org/files/ENCFF824HIQ/@@download/ENCFF824HIQ.bam	hg19				released	s3://encode-public/2016/11/11/cee650f3-9fae-4cfc-aa26-bdcd6510eefb/ENCFF824HIQ.bam				
ENCFF079DIA	bam	bam		alignments	ENCSR769FOC	ChIP-seq	EFO:0002847	PC-9	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-06	ENCODE				1			76				ENCFF763WUN, ENCFF807MUK	2564866099	ENCODE Processing Pipeline	2d1ab0786fdbae38bf5e40b62bcd3dc7		https://www.encodeproject.org/files/ENCFF079DIA/@@download/ENCFF079DIA.bam	hg19				released	s3://encode-public/2016/11/11/c69e9bc5-529d-4618-9afc-d8b0d4b5b3c9/ENCFF079DIA.bam				
ENCFF037SCG	bam	bam		alignments	ENCSR729ENO	ChIP-seq	EFO:0007950	GM23338	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-03	ENCODE				1			76				ENCFF411MHC, ENCFF807MUK, ENCFF882JGY	2590868913	ENCODE Processing Pipeline	8098ea1aea893cea8511c87187a4a555		https://www.encodeproject.org/files/ENCFF037SCG/@@download/ENCFF037SCG.bam	hg19				released	s3://encode-public/2016/11/10/3bb0ba85-9b8d-45b6-84ad-4b5f6a39e353/ENCFF037SCG.bam				
ENCFF794OAC	bam	bam		alignments	ENCSR729ENO	ChIP-seq	EFO:0007950	GM23338	cell line	Homo sapiens										H3K27ac-human	DNA						2016-05-03	ENCODE				2			76				ENCFF114PLS, ENCFF479VFS, ENCFF807MUK	4422445715	ENCODE Processing Pipeline	87781c4c0f2720e4b828ae7f98ea991c		https://www.encodeproject.org/files/ENCFF794OAC/@@download/ENCFF794OAC.bam	hg19				released	s3://encode-public/2016/11/10/7c498ab8-0408-489a-8d87-fddcdcd5f0a4/ENCFF794OAC.bam				
ENCFF354RIN	bam	bam		alignments	ENCSR842NGQ	ChIP-seq	CL:0002259	neuroepithelial stem cell	in vitro differentiated cells	Homo sapiens				stable transfection	insertion	/targets/HES5-human/				H3K27ac-human	DNA						2016-05-20	ENCODE				1			36				ENCFF069PVZ, ENCFF807MUK	795696198	ENCODE Processing Pipeline	70e9eb461b8842368b521cc4b8a67011		https://www.encodeproject.org/files/ENCFF354RIN/@@download/ENCFF354RIN.bam	hg19				released	s3://encode-public/2016/10/29/842a0e6c-d5f3-40b7-b0a2-c8ce285c673d/ENCFF354RIN.bam				
ENCFF389PQC	bam	bam		alignments	ENCSR842NGQ	ChIP-seq	CL:0002259	neuroepithelial stem cell	in vitro differentiated cells	Homo sapiens				stable transfection	insertion	/targets/HES5-human/				H3K27ac-human	DNA						2016-05-20	ENCODE				2			36				ENCFF465TFC, ENCFF807MUK	987409974	ENCODE Processing Pipeline	f7f29bd6ce3f9a757476a2ac37a770b5		https://www.encodeproject.org/files/ENCFF389PQC/@@download/ENCFF389PQC.bam	hg19				released	s3://encode-public/2016/10/29/f765fe64-4419-4578-b582-addd55cadc46/ENCFF389PQC.bam				
ENCFF016PVN	bam	bam		alignments	ENCSR955IXZ	ChIP-seq	EFO:0005694	KMS-11	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-01	ENCODE				2			76				ENCFF807MUK, ENCFF931NFG	2809434601	ENCODE Processing Pipeline	02f31bf5847fe1c71e3de0d3eb4c08ae		https://www.encodeproject.org/files/ENCFF016PVN/@@download/ENCFF016PVN.bam	hg19				released	s3://encode-public/2016/10/29/91298241-f769-48f5-81d4-3966ada73c66/ENCFF016PVN.bam				
ENCFF261PEE	bam	bam		alignments	ENCSR955IXZ	ChIP-seq	EFO:0005694	KMS-11	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-01	ENCODE				1			76				ENCFF075DLG, ENCFF631XET, ENCFF807MUK	3172255290	ENCODE Processing Pipeline	bddd90d82bb6ec909981d3a63b598862		https://www.encodeproject.org/files/ENCFF261PEE/@@download/ENCFF261PEE.bam	hg19				released	s3://encode-public/2016/10/29/40c5acc0-129f-4bf1-af06-9e85868996d3/ENCFF261PEE.bam				
ENCFF549QTQ	bam	bam		alignments	ENCSR447ZGY	ChIP-seq	EFO:0006711	OCI-LY7	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				2			36				ENCFF002ATK, ENCFF807MUK	782424134	ENCODE Processing Pipeline	ebf88d9d62973409096bec71397a8648		https://www.encodeproject.org/files/ENCFF549QTQ/@@download/ENCFF549QTQ.bam	hg19				released	s3://encode-public/2016/11/18/89b4a63f-db8a-43e4-a279-191112f493f4/ENCFF549QTQ.bam				
ENCFF093GVO	bam	bam		alignments	ENCSR447ZGY	ChIP-seq	EFO:0006711	OCI-LY7	cell line	Homo sapiens										H3K27ac-human	DNA						2014-07-11	ENCODE				1			36				ENCFF002BBG, ENCFF524KGJ, ENCFF558WXW, ENCFF807MUK, ENCFF822DBR	680947262	ENCODE Processing Pipeline	b10f09681b4651c3f521fa1d6e4e82bb		https://www.encodeproject.org/files/ENCFF093GVO/@@download/ENCFF093GVO.bam	hg19				released	s3://encode-public/2016/12/05/c9828807-9045-4c4b-a302-ba0087f3aebd/ENCFF093GVO.bam				
ENCFF855RCK	bam	bam		alignments	ENCSR752UOD	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE				1			36				ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	2577727168	ENCODE Processing Pipeline	6ca0d250c8a6cbf0b8229ddc4a8599bc		https://www.encodeproject.org/files/ENCFF855RCK/@@download/ENCFF855RCK.bam	hg19				released	s3://encode-public/2016/10/25/98eb5f12-3f2e-4f00-a11f-bdc3fe516460/ENCFF855RCK.bam				
ENCFF761EUR	bam	bam		alignments	ENCSR752UOD	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE				2			36				ENCFF787RSQ, ENCFF807MUK	911319888	ENCODE Processing Pipeline	4645379f9d77b377436c9dafa9729929		https://www.encodeproject.org/files/ENCFF761EUR/@@download/ENCFF761EUR.bam	hg19				released	s3://encode-public/2016/11/04/4f30fe42-1b4b-4666-ac49-4d896ac72d22/ENCFF761EUR.bam				
ENCFF667SOQ	bam	bam		alignments	ENCSR564IGJ	ChIP-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens										H3K27ac-human	DNA						2016-10-19	ENCODE				1			76				ENCFF168JIX, ENCFF385BZZ, ENCFF807MUK	2388794043	ENCODE Processing Pipeline	b5ac4259f9b57b76eefc637cd04dc745		https://www.encodeproject.org/files/ENCFF667SOQ/@@download/ENCFF667SOQ.bam	hg19				released	s3://encode-public/2016/10/12/bdd1302a-0d1f-4e2b-bca2-3334f2a0b59b/ENCFF667SOQ.bam				
