File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF540ZBW	bam	bam		alignments	hg19	ENCSR276ITP	DNase-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											DNA						2019-11-08	ENCODE				1							ENCFF983AAB	3028101049	ENCODE Processing Pipeline	80de4231b469cbb0d8c982c58458cbc4		https://www.encodeproject.org/files/ENCFF540ZBW/@@download/ENCFF540ZBW.bam				released	s3://encode-public/2019/09/06/6895197a-1cdd-42de-b010-7bf7b4b87b0f/ENCFF540ZBW.bam				
ENCFF000SQR	fastq	fastq		reads		ENCSR000EJV	DNase-seq	EFO:0001187	HepG2	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1	1	20		single-ended				270460371	Gregory Crawford, Duke	699a7c41872d330216ada2184b436c72		https://www.encodeproject.org/files/ENCFF000SQR/@@download/ENCFF000SQR.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/85ef0005-1f4f-4426-bd62-d5af75a4f0e2/ENCFF000SQR.fastq.gz				
ENCFF000SQT	fastq	fastq		reads		ENCSR000EJV	DNase-seq	EFO:0001187	HepG2	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1	2	20		single-ended				285200097	Gregory Crawford, Duke	d46abe70738db1a161ae9d55647cf9c0		https://www.encodeproject.org/files/ENCFF000SQT/@@download/ENCFF000SQT.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/da2ab0b5-e693-4f98-b579-0e2aa62c158c/ENCFF000SQT.fastq.gz				
ENCFF000SQY	fastq	fastq		reads		ENCSR000EJV	DNase-seq	EFO:0001187	HepG2	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1	3	20		single-ended				519355234	Gregory Crawford, Duke	778e707ef80e978a6abd2fa8c3f67a28		https://www.encodeproject.org/files/ENCFF000SQY/@@download/ENCFF000SQY.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/d63ea812-2817-4bc7-9ac0-0311892c0e6d/ENCFF000SQY.fastq.gz				
ENCFF563QJH	bam	bam		unfiltered alignments	hg19	ENCSR000EJV	DNase-seq	EFO:0001187	HepG2	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1							ENCFF000SQR, ENCFF549HLL	646701378	ENCODE Processing Pipeline	b65a97286f6ed031dbc08ec514919c2e		https://www.encodeproject.org/files/ENCFF563QJH/@@download/ENCFF563QJH.bam				released	s3://encode-public/2017/10/03/0ac0c879-74ff-4c09-9fca-ca85469cd8e1/ENCFF563QJH.bam				
ENCFF457JKS	bam	bam		unfiltered alignments	hg19	ENCSR000EJV	DNase-seq	EFO:0001187	HepG2	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1							ENCFF000SQT, ENCFF549HLL	658909561	ENCODE Processing Pipeline	df7e2542a02d4b88dfefe4ae58d31efd		https://www.encodeproject.org/files/ENCFF457JKS/@@download/ENCFF457JKS.bam				released	s3://encode-public/2017/10/03/f8f3fa6b-5e75-4f73-afa4-22811b0f590d/ENCFF457JKS.bam				
ENCFF220QHB	bam	bam		unfiltered alignments	hg19	ENCSR000EJV	DNase-seq	EFO:0001187	HepG2	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1							ENCFF000SQY, ENCFF549HLL	1265071066	ENCODE Processing Pipeline	1fac002cb3b5fe2c6dda1f66286b4c77		https://www.encodeproject.org/files/ENCFF220QHB/@@download/ENCFF220QHB.bam				released	s3://encode-public/2017/10/03/59025de9-97d8-4bb3-8962-6ba6e91fb385/ENCFF220QHB.bam				
ENCFF604OIM	bam	bam		alignments	hg19	ENCSR000EJV	DNase-seq	EFO:0001187	HepG2	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1							ENCFF220QHB, ENCFF457JKS, ENCFF563QJH	1700656952	ENCODE Processing Pipeline	6ca8758e4cacdd99c38df9d0825ff7da		https://www.encodeproject.org/files/ENCFF604OIM/@@download/ENCFF604OIM.bam				released	s3://encode-public/2017/10/03/4de8eff0-5400-4ab6-a511-368f08a74acf/ENCFF604OIM.bam				
ENCFF000SSO	fastq	fastq		reads		ENCSR000EKC	DNase-seq	EFO:0005709	HTR-8/SVneo	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1	2	36		single-ended				1548527623	Gregory Crawford, Duke	42d959fd6131ea854fb9c1723daadb6c		https://www.encodeproject.org/files/ENCFF000SSO/@@download/ENCFF000SSO.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/b6facbb9-d34d-4988-83ec-fc659ac87c70/ENCFF000SSO.fastq.gz				
ENCFF000SSQ	fastq	fastq		reads		ENCSR000EKC	DNase-seq	EFO:0005709	HTR-8/SVneo	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1	1	20		single-ended				1190277222	Gregory Crawford, Duke	0c722680322db1478c1258027f348f28		https://www.encodeproject.org/files/ENCFF000SSQ/@@download/ENCFF000SSQ.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/887c1030-56e2-4951-b9bd-23a1ba8e6225/ENCFF000SSQ.fastq.gz				
ENCFF384VWD	bam	bam		unfiltered alignments	hg19	ENCSR000EKC	DNase-seq	EFO:0005709	HTR-8/SVneo	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SSQ, ENCFF549HLL	2568494556	ENCODE Processing Pipeline	de48413cae7607f893b36901066b2cbc		https://www.encodeproject.org/files/ENCFF384VWD/@@download/ENCFF384VWD.bam				released	s3://encode-public/2017/10/03/c762c50e-4738-44d5-85d5-41bfb1bd9ffa/ENCFF384VWD.bam				
ENCFF965AWE	bam	bam		unfiltered alignments	hg19	ENCSR000EKC	DNase-seq	EFO:0005709	HTR-8/SVneo	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SSO, ENCFF549HLL	2815224844	ENCODE Processing Pipeline	f4d446fb97ed122fe2d9694738489315		https://www.encodeproject.org/files/ENCFF965AWE/@@download/ENCFF965AWE.bam				released	s3://encode-public/2017/10/03/9baf7ea7-d5b6-4949-b916-80bd66ed6483/ENCFF965AWE.bam				
ENCFF760QUX	bam	bam		alignments	hg19	ENCSR000EKC	DNase-seq	EFO:0005709	HTR-8/SVneo	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF384VWD, ENCFF965AWE	3966085481	ENCODE Processing Pipeline	961e25ebcda1f617713ecf8ba5ce4c65		https://www.encodeproject.org/files/ENCFF760QUX/@@download/ENCFF760QUX.bam				released	s3://encode-public/2017/10/03/1bb75bba-36c7-44f0-bd75-ce21b512d67b/ENCFF760QUX.bam				
ENCFF409DZC	fastq	fastq		reads		ENCSR437AYW	DNase-seq	UBERON:0000996	vagina	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	1	ENCFF396RPE		1441208116	John Stamatoyannopoulos, UW	97f5fee0e2e0baf7d68595695ca30ef4		https://www.encodeproject.org/files/ENCFF409DZC/@@download/ENCFF409DZC.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/01/795d6f35-5f1a-4d3e-b8cb-78e56f5d0f2f/ENCFF409DZC.fastq.gz				
ENCFF423XZE	fastq	fastq		reads		ENCSR437AYW	DNase-seq	UBERON:0000996	vagina	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	1	ENCFF077XIC		1749456937	John Stamatoyannopoulos, UW	3c96c3d2564d299d4e75646baf4d6757		https://www.encodeproject.org/files/ENCFF423XZE/@@download/ENCFF423XZE.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/01/baeaf0d5-3181-422e-aeec-e0029a4d39ed/ENCFF423XZE.fastq.gz				
ENCFF318BSP	fastq	fastq		reads		ENCSR437AYW	DNase-seq	UBERON:0000996	vagina	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	1	ENCFF037EMJ		241464702	John Stamatoyannopoulos, UW	e0dff86b5ea1e3131596c34326a11e62		https://www.encodeproject.org/files/ENCFF318BSP/@@download/ENCFF318BSP.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/01/e9eb9d3b-4985-46c2-88da-f718ae77528f/ENCFF318BSP.fastq.gz				
ENCFF396RPE	fastq	fastq		reads		ENCSR437AYW	DNase-seq	UBERON:0000996	vagina	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	2	ENCFF409DZC		1547795301	John Stamatoyannopoulos, UW	5eac1ce2a96ad14570e0d08123fc19d3		https://www.encodeproject.org/files/ENCFF396RPE/@@download/ENCFF396RPE.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/01/e5eba7e1-704e-4ae8-929e-f74f4da8fe5f/ENCFF396RPE.fastq.gz				
ENCFF077XIC	fastq	fastq		reads		ENCSR437AYW	DNase-seq	UBERON:0000996	vagina	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	2	ENCFF423XZE		1681898188	John Stamatoyannopoulos, UW	cec496fbb7b22f463856f6fd41140285		https://www.encodeproject.org/files/ENCFF077XIC/@@download/ENCFF077XIC.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/01/05133ef2-185d-4d3d-ac52-bbe66c45c767/ENCFF077XIC.fastq.gz				
ENCFF037EMJ	fastq	fastq		reads		ENCSR437AYW	DNase-seq	UBERON:0000996	vagina	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	2	ENCFF318BSP		264675403	John Stamatoyannopoulos, UW	cedfe9e54b9124e8994ad8db9264f667		https://www.encodeproject.org/files/ENCFF037EMJ/@@download/ENCFF037EMJ.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/01/01/0d2eb793-99e0-4893-af7b-4ab9b8428ce7/ENCFF037EMJ.fastq.gz				
ENCFF446TOY	bam	bam		unfiltered alignments	hg19	ENCSR437AYW	DNase-seq	UBERON:0000996	vagina	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1							ENCFF037EMJ, ENCFF077XIC, ENCFF318BSP, ENCFF396RPE, ENCFF409DZC, ENCFF423XZE, ENCFF549HLL	9906073198	ENCODE Processing Pipeline	1e29337bd3d7278b011e86abc3254ee3		https://www.encodeproject.org/files/ENCFF446TOY/@@download/ENCFF446TOY.bam				released	s3://encode-public/2017/09/19/cfb25adf-73b2-47e1-b4a4-acf7e5cc18cc/ENCFF446TOY.bam				
ENCFF243NYB	bam	bam		alignments	hg19	ENCSR437AYW	DNase-seq	UBERON:0000996	vagina	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1							ENCFF446TOY	8481823005	ENCODE Processing Pipeline	b7c2ddad5038120d49c125a106547fbc		https://www.encodeproject.org/files/ENCFF243NYB/@@download/ENCFF243NYB.bam				released	s3://encode-public/2017/09/19/3db35157-5efd-4e51-b57b-8c6f3154eff5/ENCFF243NYB.bam				
ENCFF000SDZ	fastq	fastq		reads		ENCSR000EID	DNase-seq	EFO:0005713	8988T	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1	1	36		single-ended				1441177977	Gregory Crawford, Duke	693d855f21e0078ae8f03c666159dcaa		https://www.encodeproject.org/files/ENCFF000SDZ/@@download/ENCFF000SDZ.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/ed6366de-af33-4395-acbd-a724a5389c13/ENCFF000SDZ.fastq.gz				
ENCFF000SED	fastq	fastq		reads		ENCSR000EID	DNase-seq	EFO:0005713	8988T	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1	2	36		single-ended				2315875486	Gregory Crawford, Duke	9d7ff6af2f5274c8c13a980491b2ae93		https://www.encodeproject.org/files/ENCFF000SED/@@download/ENCFF000SED.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/7caf3ef5-ef0e-402e-8660-e4a938807f57/ENCFF000SED.fastq.gz				
ENCFF916VAX	bam	bam		unfiltered alignments	hg19	ENCSR000EID	DNase-seq	EFO:0005713	8988T	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SDZ, ENCFF549HLL	2024503561	ENCODE Processing Pipeline	53f406d15a62290954761dc86c102f30		https://www.encodeproject.org/files/ENCFF916VAX/@@download/ENCFF916VAX.bam				released	s3://encode-public/2017/10/05/a0d72552-89d0-408a-9e97-ba704662053c/ENCFF916VAX.bam				
ENCFF904HLM	bam	bam		unfiltered alignments	hg19	ENCSR000EID	DNase-seq	EFO:0005713	8988T	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF000SED, ENCFF549HLL	3553520544	ENCODE Processing Pipeline	89581b479a9946d7972a21dd856d25f3		https://www.encodeproject.org/files/ENCFF904HLM/@@download/ENCFF904HLM.bam				released	s3://encode-public/2017/10/05/e2629484-0450-4fdd-ad53-3452cc9fc66e/ENCFF904HLM.bam				
ENCFF648GRL	bam	bam		alignments	hg19	ENCSR000EID	DNase-seq	EFO:0005713	8988T	cell line	Homo sapiens											DNA						2011-04-19	ENCODE				1							ENCFF904HLM, ENCFF916VAX	3097915300	ENCODE Processing Pipeline	bd6a64acd9f28fa743cd3ff31e40db36		https://www.encodeproject.org/files/ENCFF648GRL/@@download/ENCFF648GRL.bam				released	s3://encode-public/2017/10/05/49c7ca91-bfc2-4011-83b3-ce16dac4692f/ENCFF648GRL.bam				
ENCFF476ZMG	fastq	fastq		reads		ENCSR164WOF	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	1	ENCFF418NRL		188044367	John Stamatoyannopoulos, UW	39ffab843daff4486a846cb3cf8e631e	SRA:SRR10388570	https://www.encodeproject.org/files/ENCFF476ZMG/@@download/ENCFF476ZMG.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/03/13/a0bdf762-59a6-4ece-9158-7215212955fb/ENCFF476ZMG.fastq.gz				
ENCFF045BAR	fastq	fastq		reads		ENCSR164WOF	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	1	ENCFF987DVS		3180536840	John Stamatoyannopoulos, UW	824171037b462f20c23d2ee00ddc9814	SRA:SRR10388571	https://www.encodeproject.org/files/ENCFF045BAR/@@download/ENCFF045BAR.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/03/13/a798c8a6-1270-4460-bb6f-ef3bd5b460c8/ENCFF045BAR.fastq.gz				
ENCFF418NRL	fastq	fastq		reads		ENCSR164WOF	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	2	ENCFF476ZMG		191917099	John Stamatoyannopoulos, UW	d0779d493fe5bec5d48fd72d15f6ae17	SRA:SRR10388570	https://www.encodeproject.org/files/ENCFF418NRL/@@download/ENCFF418NRL.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/03/13/0778979e-bda1-4a50-98d4-e047dc394869/ENCFF418NRL.fastq.gz				
ENCFF987DVS	fastq	fastq		reads		ENCSR164WOF	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1	1	36		paired-ended	2	ENCFF045BAR		3477640204	John Stamatoyannopoulos, UW	c9c563b1768da74acc5614d268175261	SRA:SRR10388571	https://www.encodeproject.org/files/ENCFF987DVS/@@download/ENCFF987DVS.fastq.gz		Illumina HiSeq 4000		released	s3://encode-public/2017/03/13/3604cfe2-68d8-4d6b-9fb2-9fad062b4219/ENCFF987DVS.fastq.gz				
ENCFF619WFG	bam	bam		unfiltered alignments	hg19	ENCSR164WOF	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1							ENCFF045BAR, ENCFF418NRL, ENCFF476ZMG, ENCFF549HLL, ENCFF987DVS	9281395044	ENCODE Processing Pipeline	c8d8f80f8add882ad5796c6f754e99a8		https://www.encodeproject.org/files/ENCFF619WFG/@@download/ENCFF619WFG.bam				released	s3://encode-public/2017/09/22/8d91d539-9ead-45c8-8769-2be9cc27d2b7/ENCFF619WFG.bam				
ENCFF022PJN	bam	bam		alignments	hg19	ENCSR164WOF	DNase-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens											DNA						2017-10-01	ENCODE				1							ENCFF619WFG	6753568117	ENCODE Processing Pipeline	3cd686f87af09e5eb3135e4d2b077c3c		https://www.encodeproject.org/files/ENCFF022PJN/@@download/ENCFF022PJN.bam				released	s3://encode-public/2017/09/22/c83663db-09cc-48dd-8764-009593e3087f/ENCFF022PJN.bam				
ENCFF527PKX	fastq	fastq		reads		ENCSR840TVG	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	2	36		single-ended				1428644060	Zhiping Weng, UMass	2b78859242858dd8eb9d39d86d0c6347	SRA:SRR097569	https://www.encodeproject.org/files/ENCFF527PKX/@@download/ENCFF527PKX.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/11/7d511e07-8835-4891-9fbc-88d88d492451/ENCFF527PKX.fastq.gz				
ENCFF585WBH	fastq	fastq		reads		ENCSR840TVG	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1	2	36		single-ended				272304122	Zhiping Weng, UMass	d3b92762c05b09a33f7a4e4ae63c2446	SRA:SRR097568	https://www.encodeproject.org/files/ENCFF585WBH/@@download/ENCFF585WBH.fastq.gz		Illumina Genome Analyzer IIx		released	s3://encode-public/2016/10/11/3e39550e-8dd8-421d-882f-fe18de002ffc/ENCFF585WBH.fastq.gz				
ENCFF649VCZ	bam	bam		unfiltered alignments	hg19	ENCSR840TVG	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF527PKX, ENCFF549HLL, ENCFF585WBH	2062631268	ENCODE Processing Pipeline	9f8aa507273c83029d52262718485498		https://www.encodeproject.org/files/ENCFF649VCZ/@@download/ENCFF649VCZ.bam				released	s3://encode-public/2017/09/19/7d9cc0c7-9e87-454d-9a92-a0a1223c9dd0/ENCFF649VCZ.bam				
ENCFF054ZTY	bam	bam		alignments	hg19	ENCSR840TVG	DNase-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											DNA						2013-07-31	Roadmap				1							ENCFF649VCZ	1689165620	ENCODE Processing Pipeline	bf85ed13c347940494aecbda3748c20c		https://www.encodeproject.org/files/ENCFF054ZTY/@@download/ENCFF054ZTY.bam				released	s3://encode-public/2017/09/19/2e8f678a-24fd-4951-831f-77fc2c26dde5/ENCFF054ZTY.bam				
ENCFF000SUA	fastq	fastq		reads		ENCSR000EKI	DNase-seq	EFO:0009501	CWRU1	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1	1	36		single-ended				1084079650	Gregory Crawford, Duke	3468dacc87659c86c8bd8ef8b6daf106		https://www.encodeproject.org/files/ENCFF000SUA/@@download/ENCFF000SUA.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/176541e9-bb1f-40f3-83d6-37b86bae999e/ENCFF000SUA.fastq.gz				
ENCFF000SUH	fastq	fastq		reads		ENCSR000EKI	DNase-seq	EFO:0009501	CWRU1	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1	2	50		single-ended				6271131445	Gregory Crawford, Duke	c9105e685f71bb9441256d12aeb2d704		https://www.encodeproject.org/files/ENCFF000SUH/@@download/ENCFF000SUH.fastq.gz		Illumina Genome Analyzer		released	s3://encode-public/2011/01/11/78b569c5-b7e3-4a18-b5c5-1667b136ea4c/ENCFF000SUH.fastq.gz				
ENCFF867ALT	bam	bam		unfiltered alignments	hg19	ENCSR000EKI	DNase-seq	EFO:0009501	CWRU1	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1							ENCFF000SUA, ENCFF549HLL	1509164299	ENCODE Processing Pipeline	1a01efa20ba0269a400a2224913ccb80		https://www.encodeproject.org/files/ENCFF867ALT/@@download/ENCFF867ALT.bam				released	s3://encode-public/2017/10/04/146495b9-9fba-4d77-bc24-65f57e519845/ENCFF867ALT.bam				
ENCFF582RPS	bam	bam		unfiltered alignments	hg19	ENCSR000EKI	DNase-seq	EFO:0009501	CWRU1	cell line	Homo sapiens											DNA						2012-03-28	ENCODE				1							ENCFF000SUH, ENCFF549HLL	8371251392	ENCODE Processing Pipeline	c4c83975c51baba87541c3d18213dc36		https://www.encodeproject.org/files/ENCFF582RPS/@@download/ENCFF582RPS.bam				released	s3://encode-public/2017/10/04/6c7012c5-26fb-438f-9778-5193c5576e57/ENCFF582RPS.bam				
